"","x"
"4258","Proliferating T and NK cell"
"4259","Naive B"
"4260","CD8 memory"
"4261","Classical monocytes"
"4262","CD4 naive II"
"4263","Classical monocytes"
"4264","CD4 naive II"
"4265","CD4 naive II"
"4266","CD4 memory"
"4267","Memory B"
"4268","NK-T doublets"
"4269","conventional DC"
"4270","gdT cells"
"4271","plasmacytoid DC"
"4272","CD8 effector"
"4273","CD56dim CD16bright NK"
"4274","CD4 memory"
"4275","CD4 naive II"
"4276","Non classical monocytes"
"4277","CD4 naive II"
"4278","CD4 naive II"
"4279","CD8 memory"
"4280","CD4 naive II"
"4281","CD4 naive I"
"4282","CD4 naive I"
"4283","CD8 effector"
"4284","CD8 effector"
"4285","CD4 naive I"
"4286","CD4 naive II"
"4287","CD56dim CD16bright NK"
"4288","CD8 naive"
"4289","gdT cells"
"4290","CD4 naive II"
"4291","CD8 memory"
"4292","CD4 naive I"
"4293","CD4 memory"
"4294","CD8 memory"
"4295","CD8 naive"
"4296","MAIT-NKT cells"
"4297","CD8 naive"
"4298","CD8 effector"
"4299","CD4 naive I"
"4300","CD56dim CD16bright NK"
"4301","CD8 memory"
"4302","Naive B"
"4303","CD56dim CD16bright NK"
"4304","Classical monocytes"
"4305","CD8 effector"
"4306","CD56dim CD16bright NK"
"4307","CD4 naive I"
"4308","CD4 memory"
"4309","CD4 memory"
"4310","NK-T doublets"
"4311","CD8 memory"
"4312","MAIT-NKT cells"
"4313","CD4 naive I"
"4314","gdT cells"
"4315","Memory B"
"4316","CD4 naive II"
"4317","CD8 naive"
"4318","CD8 naive"
"4319","Classical monocytes"
"4320","CD4 naive I"
"4321","CD4 naive I"
"4322","CD8 naive"
"4323","CD4 memory"
"4324","CD4 memory"
"4325","MAIT-NKT cells"
"4326","CD8 naive"
"4327","CD4 memory"
"4328","CD8 effector"
"4329","CD8 naive"
"4330","CD4 naive I"
"4331","Classical monocytes"
"4332","CD56dim CD16bright NK"
"4333","CD8 naive"
"4334","CD56dim CD16bright NK"
"4335","CD8 naive"
"4336","CD56dim CD16bright NK"
"4337","CD4 naive II"
"4338","Neutrophils"
"4339","CD4 memory"
"4340","CD8 effector"
"4341","Non classical monocytes"
"4342","plasmacytoid DC"
"4343","CD4 naive II"
"4344","CD8 naive"
"4345","gdT cells"
"4346","MAIT-NKT cells"
"4347","Classical monocytes"
"4348","CD4 memory"
"4349","CD4 naive II"
"4350","Memory B"
"4351","gdT cells"
"4352","CD4 naive I"
"4353","CD4 naive I"
"4354","CD8 effector"
"4355","CD8 naive"
"4356","CD4 naive I"
"4357","CD8 effector"
"4358","CD8 naive"
"4359","CD56bright CD16dim NK"
"4360","CD8 effector"
"4361","CD8 naive"
"4362","CD8 effector"
"4363","CD8 effector"
"4364","CD8 naive"
"4365","Regulatory T cells"
"4366","gdT cells"
"4367","MAIT-NKT cells"
"4368","Classical monocytes"
"4369","CD8 effector"
"4370","gdT cells"
"4371","CD4 naive II"
"4372","gdT cells"
"4373","gdT cells"
"4374","CD4 naive II"
"4375","CD4 memory"
"4376","CD56dim CD16bright NK"
"4377","CD4 naive II"
"4378","CD8 naive"
"4379","CD8 memory"
"4380","CD4 and CD8 activated memory"
"4381","CD4 naive I"
"4382","CD4 naive II"
"4383","CD8 memory"
"4384","Naive B"
"4385","Classical monocytes"
"4386","Classical monocytes"
"4387","CD8 effector"
"4388","CD8 effector"
"4389","CD4 naive II"
"4390","CD4 naive I"
"4391","CD4 memory"
"4392","CD8 naive"
"4393","CD8 naive"
"4394","Classical monocytes"
"4395","MAIT-NKT cells"
"4396","Classical monocytes"
"4397","CD56dim CD16bright NK"
"4398","CD8 effector"
"4399","CD4 naive I"
"4400","CD8 memory"
"4401","CD4 memory"
"4402","Regulatory T cells"
"4403","Classical monocytes"
"4404","CD4 memory"
"4405","CD56dim CD16bright NK"
"4406","CD4 naive I"
"4407","CD56dim CD16bright NK"
"4408","CD4 memory"
"4409","CD4 naive II"
"4410","Regulatory T cells"
"4411","CD56dim CD16bright NK"
"4412","CD8 naive"
"4413","Classical monocytes"
"4414","CD8 effector"
"4415","MAIT-NKT cells"
"4416","CD8 effector"
"4417","Non classical monocytes"
"4418","CD4 memory"
"4419","Classical monocytes"
"4420","gdT cells"
"4421","CD4 naive I"
"4422","CD8 effector"
"4423","gdT cells"
"4424","CD8 naive"
"4425","CD4 naive II"
"4426","CD4 memory"
"4427","Classical monocytes"
"4428","CD8 naive"
"4429","CD4 memory"
"4430","CD8 naive"
"4431","CD4 memory"
"4432","CD4 naive I"
"4433","CD8 memory"
"4434","CD4 naive I"
"4435","CD56dim CD16bright NK"
"4436","CD56dim CD16bright NK"
"4437","CD8 effector"
"4438","CD56dim CD16bright NK"
"4439","CD8 naive"
"4440","CD56dim CD16bright NK"
"4441","CD4 naive I"
"4442","CD8 memory"
"4443","CD8 effector"
"4444","CD56bright CD16dim NK"
"4445","CD56dim CD16bright NK"
"4446","CD8 effector"
"4447","CD8 naive"
"4448","CD8 naive"
"4449","CD4 memory"
"4450","CD4 naive I"
"4451","CD4 naive I"
"4452","Memory B"
"4453","CD8 memory"
"4454","Classical monocytes"
"4455","CD4 naive I"
"4456","CD4 memory"
"4457","CD4 naive II"
"4458","CD4 memory"
"4459","Naive B"
"4460","CD56dim CD16bright NK"
"4461","CD4 memory"
"4462","Classical monocytes"
"4463","CD4 naive II"
"4464","CD8 naive"
"4465","Neutrophils"
"4466","CD8 effector"
"4467","CD4 memory"
"4468","CD4 naive I"
"4469","CD8 effector"
"4470","CD4 memory"
"4471","CD8 naive"
"4472","CD8 effector"
"4473","CD4 naive II"
"4474","CD8 effector"
"4475","CD8 memory"
"4476","Naive B"
"4477","Naive B"
"4478","CD8 effector"
"4479","CD4 memory"
"4480","CD4 naive I"
"4481","CD8 effector"
"4482","CD8 effector"
"4483","CD4 naive I"
"4484","CD8 naive"
"4485","Classical monocytes"
"4486","CD4 memory"
"4487","CD8 naive"
"4488","CD4 naive II"
"4489","CD56dim CD16bright NK"
"4490","Memory B"
"4491","CD8 naive"
"4492","CD4 naive II"
"4493","gdT cells"
"4494","CD4 naive II"
"4495","Classical monocytes"
"4496","CD4 memory"
"4497","gdT cells"
"4498","Platelet-bound monocytes"
"4499","CD8 naive"
"4500","T-NK-B cell doublets"
"4501","CD4 naive II"
"4502","CD8 effector"
"4503","CD4 naive II"
"4504","CD4 memory"
"4505","Classical monocytes"
"4506","CD4 memory"
"4507","CD8 effector"
"4508","CD4 naive I"
"4509","CD8 effector"
"4510","CD8 naive"
"4511","CD4 memory"
"4512","CD8 effector"
"4513","CD56bright CD16dim NK"
"4514","CD4 memory"
"4515","MAIT-NKT cells"
"4516","CD4 naive I"
"4517","CD8 naive"
"4518","CD4 memory"
"4519","CD4 naive I"
"4520","CD8 effector"
"4521","CD4 memory"
"4522","CD4 memory"
"4523","CD8 effector"
"4524","Classical monocytes"
"4525","CD4 naive I"
"4526","CD56dim CD16bright NK"
"4527","CD4 naive I"
"4528","CD4 and CD8 activated memory"
"4529","CD4 naive I"
"4530","CD8 effector"
"4531","CD4 memory"
"4532","CD4 memory"
"4533","Neutrophils"
"4534","CD8 memory"
"4535","CD56dim CD16bright NK"
"4536","CD56bright CD16dim NK"
"4537","CD4 naive I"
"4538","CD4 naive II"
"4539","CD8 effector"
"4540","CD8 effector"
"4541","gdT cells"
"4542","Non classical monocytes"
"4543","CD56dim CD16bright NK"
"4544","T-NK-B cell doublets"
"4545","CD4 memory"
"4546","Classical monocytes"
"4547","CD8 effector"
"4548","CD4 naive I"
"4549","CD4 memory"
"4550","CD4 naive II"
"4551","CD4 naive II"
"4552","CD8 memory"
"4553","CD8 naive"
"4554","CD8 effector"
"4555","NK-T doublets"
"4556","CD4 naive I"
"4557","CD56dim CD16bright NK"
"4558","conventional DC"
"4559","CD8 naive"
"4560","gdT cells"
"4561","CD4 memory"
"4562","CD4 naive I"
"4563","CD8 effector"
"4564","CD56dim CD16bright NK"
"4565","CD56dim CD16bright NK"
"4566","CD8 effector"
"4567","CD8 naive"
"4568","Classical monocytes"
"4569","CD4 naive II"
"4570","CD8 effector"
"4571","NK-T doublets"
"4572","Naive B"
"4573","CD56dim CD16bright NK"
"4574","CD8 effector"
"4575","CD8 naive"
"4576","Platelet-bound monocytes"
"4577","CD56dim CD16bright NK"
"4578","CD4 memory"
"4579","CD4 memory"
"4580","CD8 effector"
"4581","CD8 naive"
"4582","CD56dim CD16bright NK"
"4583","CD56bright CD16dim NK"
"4584","CD8 effector"
"4585","CD4 naive I"
"4586","Classical monocytes"
"4587","Memory B"
"4588","CD8 effector"
"4589","CD4 memory"
"4590","Classical monocytes"
"4591","CD4 naive II"
"4592","CD8 effector"
"4593","CD8 memory"
"4594","CD8 memory"
"4595","CD4 naive II"
"4596","CD8 naive"
"4597","CD56dim CD16bright NK"
"4598","CD8 effector"
"4599","CD4 memory"
"4600","Classical monocytes"
"4601","CD56dim CD16bright NK"
"4602","CD8 naive"
"4603","Classical monocytes"
"4604","CD8 naive"
"4605","CD56dim CD16bright NK"
"4606","Classical monocytes"
"4607","CD56dim CD16bright NK"
"4608","CD4 naive II"
"4609","CD8 effector"
"4610","CD8 effector"
"4611","Non classical monocytes"
"4612","CD4 naive I"
"4613","CD8 naive"
"4614","Classical monocytes"
"4615","CD4 memory"
"4616","gdT cells"
"4617","Proliferating T and NK cell"
"4618","CD56dim CD16bright NK"
"4619","CD8 effector"
"4620","CD8 effector"
"4621","Neutrophils"
"4622","MAIT-NKT cells"
"4623","CD4 naive I"
"4624","CD4 memory"
"4625","CD8 effector"
"4626","CD4 naive II"
"4627","CD8 naive"
"4628","CD4 naive I"
"4629","conventional DC"
"4630","Classical monocytes"
"4631","CD4 memory"
"4632","Classical monocytes"
"4633","conventional DC"
"4634","CD8 effector"
"4635","Regulatory T cells"
"4636","CD8 effector"
"4637","gdT cells"
"4638","CD56dim CD16bright NK"
"4639","Classical monocytes"
"4640","conventional DC"
"4641","CD4 memory"
"4642","CD8 effector"
"4643","MAIT-NKT cells"
"4644","CD4 naive I"
"4645","Memory B"
"4646","CD4 memory"
"4647","Naive B"
"4648","CD56dim CD16bright NK"
"4649","CD8 naive"
"4650","CD4 naive I"
"4651","CD8 effector"
"4652","CD4 naive I"
"4653","CD4 naive I"
"4654","CD4 memory"
"4655","CD8 effector"
"4656","CD4 memory"
"4657","CD4 naive I"
"4658","CD4 naive I"
"4659","CD4 memory"
"4660","CD8 effector"
"4661","CD4 naive I"
"4662","CD4 naive I"
"4663","Classical monocytes"
"4664","CD8 effector"
"4665","Classical monocytes"
"4666","CD8 effector"
"4667","CD8 effector"
"4668","gdT cells"
"4669","CD8 effector"
"4670","CD8 memory"
"4671","CD8 effector"
"4672","Neutrophils"
"4673","CD4 memory"
"4674","CD8 effector"
"4675","CD8 effector"
"4676","CD4 naive II"
"4677","CD8 naive"
"4678","CD4 naive I"
"4679","CD56dim CD16bright NK"
"4680","CD8 effector"
"4681","CD56dim CD16bright NK"
"4682","CD4 naive I"
"4683","Memory B"
"4684","CD56dim CD16bright NK"
"4685","CD8 naive"
"4686","CD4 naive II"
"4687","CD8 memory"
"4688","Classical monocytes"
"4689","CD8 effector"
"4690","Platelet-bound monocytes"
"4691","CD8 effector"
"4692","CD4 naive I"
"4693","gdT cells"
"4694","CD56dim CD16bright NK"
"4695","Classical monocytes"
"4696","CD4 memory"
"4697","CD56dim CD16bright NK"
"4698","Memory B"
"4699","conventional DC"
"4700","CD8 naive"
"4701","CD8 naive"
"4702","MAIT-NKT cells"
"4703","CD8 naive"
"4704","CD8 effector"
"4705","Classical monocytes"
"4706","plasmacytoid DC"
"4707","CD56dim CD16bright NK"
"4708","Classical monocytes"
"4709","CD56dim CD16bright NK"
"4710","CD8 naive"
"4711","CD56dim CD16bright NK"
"4712","CD4 naive II"
"4713","CD4 naive II"
"4714","CD4 and CD8 activated memory"
"4715","Neutrophils"
"4716","CD4 naive I"
"4717","CD8 naive"
"4718","CD8 effector"
"4719","CD8 effector"
"4720","CD8 effector"
"4721","CD4 naive I"
"4722","Classical monocytes"
"4723","conventional DC"
"4724","gdT cells"
"4725","CD8 effector"
"4726","CD56dim CD16bright NK"
"4727","CD4 and CD8 activated memory"
"4728","CD8 naive"
"4729","plasmacytoid DC"
"4730","CD8 effector"
"4731","Platelet-bound monocytes"
"4732","CD4 naive I"
"4733","CD8 effector"
"4734","CD4 naive I"
"4735","CD4 memory"
"4736","CD4 memory"
"4737","CD4 memory"
"4738","Naive B"
"4739","CD4 naive I"
"4740","CD8 naive"
"4741","CD4 naive II"
"4742","CD8 memory"
"4743","CD4 memory"
"4744","CD8 naive"
"4745","MAIT-NKT cells"
"4746","Naive B"
"4747","Regulatory T cells"
"4748","CD4 memory"
"4749","CD8 effector"
"4750","CD4 naive II"
"4751","CD56dim CD16bright NK"
"4752","CD8 effector"
"4753","CD4 naive I"
"4754","CD8 effector"
"4755","CD56dim CD16bright NK"
"4756","CD8 effector"
"4757","CD4 naive II"
"4758","Naive B"
"4759","CD4 naive I"
"4760","gdT cells"
"4761","CD8 naive"
"4762","MAIT-NKT cells"
"4763","CD4 naive I"
"4764","CD4 naive II"
"4765","CD8 effector"
"4766","Platelets"
"4767","CD8 effector"
"4768","CD56dim CD16bright NK"
"4769","CD4 naive II"
"4770","CD8 naive"
"4771","CD4 naive I"
"4772","CD4 memory"
"4773","Classical monocytes"
"4774","CD8 effector"
"4775","CD4 naive I"
"4776","gdT cells"
"4777","CD56dim CD16bright NK"
"4778","CD4 naive I"
"4779","CD56dim CD16bright NK"
"4780","CD4 naive I"
"4781","CD4 naive II"
"4782","CD4 memory"
"4783","CD8 effector"
"4784","CD4 memory"
"4785","Platelets"
"4786","gdT cells"
"4787","CD8 memory"
"4788","CD8 naive"
"4789","CD56dim CD16bright NK"
"4790","CD4 naive II"
"4791","CD4 naive I"
"4792","gdT cells"
"4793","gdT cells"
"4794","MAIT-NKT cells"
"4795","Classical monocytes"
"4796","CD4 naive I"
"4797","Naive B"
"4798","CD4 naive I"
"4799","NK-T doublets"
"4800","CD8 effector"
"4801","CD4 memory"
"4802","CD8 effector"
"4803","CD4 naive I"
"4804","CD4 naive II"
"4805","CD4 naive II"
"4806","Regulatory T cells"
"4807","CD8 naive"
"4808","CD8 naive"
"4809","CD4 naive I"
"4810","CD8 effector"
"4811","CD4 naive II"
"4812","CD8 naive"
"4813","CD4 naive II"
"4814","gdT cells"
"4815","CD56bright CD16dim NK"
"4816","Non classical monocytes"
"4817","CD4 memory"
"4818","Platelets"
"4819","CD8 effector"
"4820","Regulatory T cells"
"4821","CD4 naive I"
"4822","CD4 naive II"
"4823","CD8 effector"
"4824","CD4 naive I"
"4825","gdT cells"
"4826","CD8 memory"
"4827","Classical monocytes"
"4828","Classical monocytes"
"4829","CD8 effector"
"4830","CD4 naive I"
"4831","Memory B"
"4832","CD56bright CD16dim NK"
"4833","Non classical monocytes"
"4834","CD4 naive I"
"4835","CD4 naive I"
"4836","CD4 memory"
"4837","CD8 effector"
"4838","Classical monocytes"
"4839","CD4 naive II"
"4840","Classical monocytes"
"4841","CD4 memory"
"4842","gdT cells"
"4843","CD4 naive II"
"4844","MAIT-NKT cells"
"4845","plasmacytoid DC"
"4846","CD4 memory"
"4847","CD56dim CD16bright NK"
"4848","CD4 naive I"
"4849","CD4 naive I"
"4850","Neutrophils"
"4851","CD56dim CD16bright NK"
"4852","Classical monocytes"
"4853","CD4 memory"
"4854","CD8 memory"
"4855","Non classical monocytes"
"4856","CD8 memory"
"4857","Classical monocytes"
"4858","CD8 naive"
"4859","CD4 naive I"
"4860","Classical monocytes"
"4861","CD8 effector"
"4862","Classical monocytes"
"4863","Neutrophils"
"4864","CD8 naive"
"4865","CD4 memory"
"4866","CD4 naive I"
"4867","CD8 memory"
"4868","CD4 memory"
"4869","Classical monocytes"
"4870","CD4 naive II"
"4871","CD8 memory"
"4872","Naive B"
"4873","CD4 memory"
"4874","CD8 naive"
"4875","CD4 naive II"
"4876","Neutrophils"
"4877","CD8 memory"
"4878","MAIT-NKT cells"
"4879","CD8 effector"
"4880","CD56dim CD16bright NK"
"4881","CD8 naive"
"4882","CD8 effector"
"4883","Classical monocytes"
"4884","CD4 naive I"
"4885","CD8 naive"
"4886","CD4 memory"
"4887","Classical monocytes"
"4888","MAIT-NKT cells"
"4889","CD4 naive I"
"4890","Memory B"
"4891","CD4 memory"
"4892","Classical monocytes"
"4893","CD4 memory"
"4894","CD56dim CD16bright NK"
"4895","CD4 naive II"
"4896","MAIT-NKT cells"
"4897","CD4 naive II"
"4898","CD4 memory"
"4899","CD4 memory"
"4900","CD4 memory"
"4901","CD56dim CD16bright NK"
"4902","Non classical monocytes"
"4903","CD4 memory"
"4904","Regulatory T cells"
"4905","CD8 naive"
"4906","CD4 naive II"
"4907","CD4 naive II"
"4908","CD4 naive I"
"4909","CD56dim CD16bright NK"
"4910","Memory B"
"4911","Naive B"
"4912","Neutrophils"
"4913","CD4 memory"
"4914","Regulatory T cells"
"4915","CD56bright CD16dim NK"
"4916","Classical monocytes"
"4917","MAIT-NKT cells"
"4918","CD4 naive I"
"4919","NK-T doublets"
"4920","Classical monocytes"
"4921","CD56dim CD16bright NK"
"4922","T-NK-B cell doublets"
"4923","CD4 memory"
"4924","Non classical monocytes"
"4925","CD4 memory"
"4926","CD56dim CD16bright NK"
"4927","CD4 naive I"
"4928","CD4 naive II"
"4929","CD8 naive"
"4930","CD56bright CD16dim NK"
"4931","CD4 naive II"
"4932","CD8 memory"
"4933","CD8 effector"
"4934","CD4 and CD8 activated memory"
"4935","CD8 naive"
"4936","CD4 memory"
"4937","CD4 naive II"
"4938","CD8 memory"
"4939","MAIT-NKT cells"
"4940","CD4 naive I"
"4941","CD8 naive"
"4942","CD8 naive"
"4943","CD4 memory"
"4944","Naive B"
"4945","CD4 memory"
"4946","Classical monocytes"
"4947","CD8 naive"
"4948","Memory B"
"4949","CD8 effector"
"4950","CD8 naive"
"4951","CD4 naive II"
"4952","Classical monocytes"
"4953","CD8 naive"
"4954","CD56dim CD16bright NK"
"4955","CD4 memory"
"4956","CD4 naive I"
"4957","T-NK-B cell doublets"
"4958","Naive B"
"4959","Naive B"
"4960","Memory B"
"4961","Classical monocytes"
"4962","CD8 naive"
"4963","CD8 memory"
"4964","CD8 memory"
"4965","CD56bright CD16dim NK"
"4966","Classical monocytes"
"4967","CD8 effector"
"4968","CD56dim CD16bright NK"
"4969","CD56dim CD16bright NK"
"4970","Naive B"
"4971","CD4 naive I"
"4972","Naive B"
"4973","CD4 memory"
"4974","Neutrophils"
"4975","Naive B"
"4976","MAIT-NKT cells"
"4977","gdT cells"
"4978","CD8 effector"
"4979","CD8 memory"
"4980","CD4 naive I"
"4981","CD4 memory"
"4982","gdT cells"
"4983","CD8 effector"
"4984","CD56dim CD16bright NK"
"4985","CD8 naive"
"4986","CD56bright CD16dim NK"
"4987","CD4 naive I"
"4988","CD4 naive I"
"4989","Proliferating T and NK cell"
"4990","CD8 naive"
"4991","Non classical monocytes"
"4992","CD4 memory"
"4993","Naive B"
"4994","CD8 naive"
"4995","NK-T doublets"
"4996","Classical monocytes"
"4997","Classical monocytes"
"4998","Classical monocytes"
"4999","CD8 memory"
"5000","CD8 naive"
"5001","CD4 memory"
"5002","CD4 naive I"
"5003","Classical monocytes"
"5004","gdT cells"
"5005","gdT cells"
"5006","CD8 naive"
"5007","CD4 memory"
"5008","CD56dim CD16bright NK"
"5009","CD8 effector"
"5010","CD8 memory"
"5011","Classical monocytes"
"5012","CD4 memory"
"5013","Platelet-bound monocytes"
"5014","Classical monocytes"
"5015","CD8 effector"
"5016","NK-T doublets"
"5017","CD56dim CD16bright NK"
"5018","CD4 memory"
"5019","Non classical monocytes"
"5020","CD8 naive"
"5021","gdT cells"
"5022","CD4 naive I"
"5023","CD4 naive II"
"5024","CD8 effector"
"5025","CD4 naive I"
"5026","Naive B"
"5027","CD56dim CD16bright NK"
"5028","CD4 naive I"
"5029","CD8 effector"
"5030","CD56dim CD16bright NK"
"5031","CD4 naive II"
"5032","CD4 naive I"
"5033","CD4 memory"
"5034","Neutrophils"
"5035","CD8 effector"
"5036","CD8 effector"
"5037","CD4 naive I"
"5038","CD4 naive II"
"5039","CD4 naive I"
"5040","Classical monocytes"
"5041","CD8 naive"
"5042","Regulatory T cells"
"5043","CD56dim CD16bright NK"
"5044","gdT cells"
"5045","CD8 effector"
"5046","CD8 naive"
"5047","Memory B"
"5048","CD4 memory"
"5049","CD4 naive I"
"5050","Classical monocytes"
"5051","CD56dim CD16bright NK"
"5052","CD4 naive I"
"5053","CD8 effector"
"5054","Classical monocytes"
"5055","CD8 effector"
"5056","CD8 naive"
"5057","CD8 naive"
"5058","CD4 naive II"
"5059","CD4 memory"
"5060","CD8 memory"
"5061","CD8 naive"
"5062","CD8 effector"
"5063","CD4 memory"
"5064","CD56dim CD16bright NK"
"5065","Naive B"
"5066","CD8 naive"
"5067","Naive B"
"5068","CD4 memory"
"5069","Platelets"
"5070","gdT cells"
"5071","CD8 effector"
"5072","CD8 memory"
"5073","CD8 effector"
"5074","Classical monocytes"
"5075","CD8 effector"
"5076","gdT cells"
"5077","Regulatory T cells"
"5078","CD56dim CD16bright NK"
"5079","CD4 memory"
"5080","CD56dim CD16bright NK"
"5081","MAIT-NKT cells"
"5082","CD8 effector"
"5083","CD4 memory"
"5084","CD8 effector"
"5085","CD8 effector"
"5086","Classical monocytes"
"5087","CD4 naive I"
"5088","CD4 memory"
"5089","CD4 memory"
"5090","CD4 memory"
"5091","CD4 memory"
"5092","Classical monocytes"
"5093","CD4 memory"
"5094","CD8 effector"
"5095","Memory B"
"5096","CD4 and CD8 activated memory"
"5097","CD4 memory"
"5098","CD4 memory"
"5099","CD8 effector"
"5100","Classical monocytes"
"5101","MAIT-NKT cells"
"5102","CD8 naive"
"5103","CD4 memory"
"5104","CD8 memory"
"5105","CD4 naive II"
"5106","Classical monocytes"
"5107","CD56dim CD16bright NK"
"5108","Classical monocytes"
"5109","Non classical monocytes"
"5110","CD4 naive I"
"5111","CD8 effector"
"5112","CD56dim CD16bright NK"
"5113","Classical monocytes"
"5114","CD8 effector"
"5115","Classical monocytes"
"5116","Platelets"
"5117","T-NK-B cell doublets"
"5118","CD8 effector"
"5119","CD8 memory"
"5120","CD4 naive II"
"5121","CD4 naive II"
"5122","CD4 memory"
"5123","conventional DC"
"5124","Proliferating T and NK cell"
"5125","Regulatory T cells"
"5126","CD56dim CD16bright NK"
"5127","gdT cells"
"5128","CD4 naive I"
"5129","Non classical monocytes"
"5130","CD8 effector"
"5131","CD4 naive II"
"5132","CD8 effector"
"5133","CD4 memory"
"5134","Classical monocytes"
"5135","CD4 naive II"
"5136","CD4 memory"
"5137","CD8 effector"
"5138","Classical monocytes"
"5139","CD4 memory"
"5140","CD4 memory"
"5141","CD4 naive I"
"5142","Proliferating T and NK cell"
"5143","CD8 effector"
"5144","gdT cells"
"5145","CD8 memory"
"5146","CD56dim CD16bright NK"
"5147","CD8 naive"
"5148","conventional DC"
"5149","CD8 naive"
"5150","CD8 effector"
"5151","CD4 naive II"
"5152","CD8 naive"
"5153","CD8 effector"
"5154","CD8 effector"
"5155","CD4 memory"
"5156","CD8 effector"
"5157","CD8 effector"
"5158","CD8 effector"
"5159","CD8 effector"
"5160","CD4 naive II"
"5161","CD8 effector"
"5162","CD56dim CD16bright NK"
"5163","CD4 naive I"
"5164","CD56dim CD16bright NK"
"5165","Classical monocytes"
"5166","gdT cells"
"5167","Classical monocytes"
"5168","Non classical monocytes"
"5169","Regulatory T cells"
"5170","CD4 naive I"
"5171","CD8 naive"
"5172","Classical monocytes"
"5173","CD4 naive I"
"5174","Memory B"
"5175","CD8 naive"
"5176","CD8 naive"
"5177","CD4 memory"
"5178","CD4 memory"
"5179","CD4 naive I"
"5180","CD8 effector"
"5181","Classical monocytes"
"5182","CD8 effector"
"5183","CD56dim CD16bright NK"
"5184","Classical monocytes"
"5185","CD8 effector"
"5186","CD8 memory"
"5187","Classical monocytes"
"5188","CD8 effector"
"5189","plasmacytoid DC"
"5190","Classical monocytes"
"5191","CD56dim CD16bright NK"
"5192","CD8 naive"
"5193","CD4 memory"
"5194","CD8 effector"
"5195","CD4 naive I"
"5196","CD56dim CD16bright NK"
"5197","plasmacytoid DC"
"5198","Neutrophils"
"5199","CD4 naive I"
"5200","CD8 effector"
"5201","CD8 effector"
"5202","CD8 memory"
"5203","CD4 naive II"
"5204","CD56dim CD16bright NK"
"5205","CD4 naive II"
"5206","CD8 naive"
"5207","Classical monocytes"
"5208","CD8 effector"
"5209","CD4 memory"
"5210","Non classical monocytes"
"5211","CD56dim CD16bright NK"
"5212","CD4 naive I"
"5213","CD4 memory"
"5214","CD4 naive I"
"5215","CD4 naive I"
"5216","CD4 memory"
"5217","CD56dim CD16bright NK"
"5218","CD56bright CD16dim NK"
"5219","CD8 effector"
"5220","CD8 effector"
"5221","MAIT-NKT cells"
"5222","CD4 naive II"
"5223","CD8 effector"
"5224","CD4 naive II"
"5225","T-NK-B cell doublets"
"5226","CD56dim CD16bright NK"
"5227","CD56dim CD16bright NK"
"5228","CD56dim CD16bright NK"
"5229","CD4 naive II"
"5230","Classical monocytes"
"5231","CD4 naive II"
"5232","CD4 and CD8 activated memory"
"5233","CD4 naive II"
"5234","Classical monocytes"
"5235","CD4 memory"
"5236","CD8 effector"
"5237","Naive B"
"5238","CD4 naive I"
"5239","CD8 naive"
"5240","Classical monocytes"
"5241","CD4 memory"
"5242","CD4 naive II"
"5243","CD4 memory"
"5244","CD4 naive I"
"5245","CD8 effector"
"5246","CD8 memory"
"5247","CD4 memory"
"5248","CD4 naive II"
"5249","Classical monocytes"
"5250","CD4 naive I"
"5251","CD4 naive I"
"5252","CD8 naive"
"5253","CD4 naive II"
"5254","Memory B"
"5255","CD56dim CD16bright NK"
"5256","CD4 memory"
"5257","CD4 and CD8 activated memory"
"5258","Regulatory T cells"
"5259","MAIT-NKT cells"
"5260","Classical monocytes"
"5261","CD8 memory"
"5262","CD8 memory"
"5263","CD8 effector"
"5264","CD4 naive I"
"5265","CD4 naive I"
"5266","Classical monocytes"
"5267","conventional DC"
"5268","CD8 naive"
"5269","CD56dim CD16bright NK"
"5270","CD4 memory"
"5271","CD4 naive II"
"5272","gdT cells"
"5273","Classical monocytes"
"5274","Naive B"
"5275","Classical monocytes"
"5276","Classical monocytes"
"5277","CD56dim CD16bright NK"
"5278","CD4 naive I"
"5279","CD8 effector"
"5280","gdT cells"
"5281","CD4 memory"
"5282","CD4 memory"
"5283","CD8 effector"
"5284","Classical monocytes"
"5285","CD56dim CD16bright NK"
"5286","Classical monocytes"
"5287","CD4 naive I"
"5288","CD8 memory"
"5289","CD8 effector"
"5290","Classical monocytes"
"5291","CD56dim CD16bright NK"
"5292","Classical monocytes"
"5293","CD4 naive I"
"5294","CD8 memory"
"5295","CD4 memory"
"5296","gdT cells"
"5297","T-NK-B cell doublets"
"5298","CD4 naive I"
"5299","CD8 memory"
"5300","CD56dim CD16bright NK"
"5301","Classical monocytes"
"5302","Classical monocytes"
"5303","CD8 memory"
"5304","CD8 naive"
"5305","CD8 effector"
"5306","CD4 naive II"
"5307","CD4 memory"
"5308","CD8 naive"
"5309","gdT cells"
"5310","CD4 naive I"
"5311","CD4 naive I"
"5312","CD8 memory"
"5313","CD8 effector"
"5314","CD8 naive"
"5315","CD56dim CD16bright NK"
"5316","CD56dim CD16bright NK"
"5317","CD56dim CD16bright NK"
"5318","CD4 naive I"
"5319","CD56dim CD16bright NK"
"5320","CD4 naive II"
"5321","Neutrophils"
"5322","CD8 effector"
"5323","CD4 memory"
"5324","MAIT-NKT cells"
"5325","CD8 memory"
"5326","CD8 effector"
