"","x"
"5004","CD8 memory"
"5005","CD8 memory"
"5006","MAIT-NKT cells"
"5007","CD4 naive II"
"5008","Naive B"
"5009","CD8 memory"
"5010","MAIT-NKT cells"
"5011","CD4 naive II"
"5012","T-NK-B cell doublets"
"5013","CD4 and CD8 activated memory"
"5014","CD56dim CD16bright NK"
"5015","CD8 naive"
"5016","CD4 naive II"
"5017","Platelet-bound monocytes"
"5018","CD56dim CD16bright NK"
"5019","CD4 memory"
"5020","CD56dim CD16bright NK"
"5021","Platelet-bound monocytes"
"5022","CD8 effector"
"5023","Classical monocytes"
"5024","CD56dim CD16bright NK"
"5025","CD56dim CD16bright NK"
"5026","CD56bright CD16dim NK"
"5027","Naive B"
"5028","CD8 effector"
"5029","CD4 naive II"
"5030","CD4 memory"
"5031","CD4 naive I"
"5032","Memory B"
"5033","CD8 effector"
"5034","CD4 naive II"
"5035","CD4 naive I"
"5036","CD8 effector"
"5037","CD4 naive II"
"5038","MAIT-NKT cells"
"5039","MAIT-NKT cells"
"5040","CD4 naive II"
"5041","CD8 naive"
"5042","CD4 naive I"
"5043","plasmacytoid DC"
"5044","CD4 naive II"
"5045","CD8 memory"
"5046","CD4 naive I"
"5047","CD8 effector"
"5048","CD8 naive"
"5049","CD8 naive"
"5050","CD8 memory"
"5051","T-NK-B cell doublets"
"5052","CD4 naive I"
"5053","CD8 effector"
"5054","Naive B"
"5055","CD56bright CD16dim NK"
"5056","CD4 naive I"
"5057","CD8 effector"
"5058","Memory B"
"5059","CD4 naive I"
"5060","CD8 naive"
"5061","MAIT-NKT cells"
"5062","MAIT-NKT cells"
"5063","CD8 memory"
"5064","MAIT-NKT cells"
"5065","MAIT-NKT cells"
"5066","CD56dim CD16bright NK"
"5067","CD8 naive"
"5068","CD4 memory"
"5069","CD4 memory"
"5070","CD4 memory"
"5071","Platelet-bound monocytes"
"5072","CD8 memory"
"5073","CD8 naive"
"5074","CD4 naive II"
"5075","CD4 memory"
"5076","CD8 effector"
"5077","CD8 memory"
"5078","CD8 effector"
"5079","CD8 naive"
"5080","MAIT-NKT cells"
"5081","CD4 memory"
"5082","Classical monocytes"
"5083","Naive B"
"5084","CD4 memory"
"5085","CD8 memory"
"5086","Regulatory T cells"
"5087","CD4 naive II"
"5088","CD4 memory"
"5089","CD8 effector"
"5090","CD8 naive"
"5091","CD56dim CD16bright NK"
"5092","CD8 memory"
"5093","CD4 memory"
"5094","CD4 naive I"
"5095","Neutrophils"
"5096","CD8 effector"
"5097","CD56dim CD16bright NK"
"5098","CD4 naive I"
"5099","MAIT-NKT cells"
"5100","CD4 memory"
"5101","CD8 naive"
"5102","Neutrophils"
"5103","CD4 naive I"
"5104","MAIT-NKT cells"
"5105","CD4 memory"
"5106","CD56dim CD16bright NK"
"5107","CD8 naive"
"5108","Naive B"
"5109","CD56dim CD16bright NK"
"5110","CD8 memory"
"5111","CD8 effector"
"5112","Naive B"
"5113","CD4 naive I"
"5114","CD56dim CD16bright NK"
"5115","CD4 memory"
"5116","CD4 memory"
"5117","CD4 naive I"
"5118","CD4 naive I"
"5119","CD8 effector"
"5120","MAIT-NKT cells"
"5121","CD8 effector"
"5122","CD4 naive I"
"5123","Platelets"
"5124","Regulatory T cells"
"5125","Naive B"
"5126","CD4 naive I"
"5127","CD4 naive I"
"5128","CD56dim CD16bright NK"
"5129","CD8 effector"
"5130","CD4 and CD8 activated memory"
"5131","CD8 effector"
"5132","CD8 naive"
"5133","CD56dim CD16bright NK"
"5134","Naive B"
"5135","CD4 memory"
"5136","Classical monocytes"
"5137","CD8 memory"
"5138","CD4 naive I"
"5139","CD8 memory"
"5140","MAIT-NKT cells"
"5141","Platelet-bound monocytes"
"5142","CD56dim CD16bright NK"
"5143","CD4 naive II"
"5144","MAIT-NKT cells"
"5145","NK-T doublets"
"5146","CD56dim CD16bright NK"
"5147","CD8 effector"
"5148","CD4 memory"
"5149","CD4 naive I"
"5150","CD8 naive"
"5151","Non classical monocytes"
"5152","CD8 effector"
"5153","MAIT-NKT cells"
"5154","CD8 naive"
"5155","MAIT-NKT cells"
"5156","CD4 memory"
"5157","CD56dim CD16bright NK"
"5158","MAIT-NKT cells"
"5159","CD4 memory"
"5160","CD4 memory"
"5161","MAIT-NKT cells"
"5162","CD8 effector"
"5163","MAIT-NKT cells"
"5164","CD4 naive I"
"5165","CD8 effector"
"5166","CD8 naive"
"5167","Non classical monocytes"
"5168","CD4 naive I"
"5169","CD4 naive II"
"5170","CD4 naive II"
"5171","Naive B"
"5172","Classical monocytes"
"5173","CD4 memory"
"5174","gdT cells"
"5175","Platelets"
"5176","Naive B"
"5177","T-NK-B cell doublets"
"5178","Non classical monocytes"
"5179","Classical monocytes"
"5180","CD4 naive I"
"5181","CD56dim CD16bright NK"
"5182","CD8 memory"
"5183","CD4 memory"
"5184","T-NK-B cell doublets"
"5185","CD4 memory"
"5186","T-NK-B cell doublets"
"5187","Classical monocytes"
"5188","CD8 memory"
"5189","CD4 naive I"
"5190","Non classical monocytes"
"5191","plasmacytoid DC"
"5192","CD4 memory"
"5193","CD4 memory"
"5194","CD56dim CD16bright NK"
"5195","gdT cells"
"5196","CD8 effector"
"5197","Platelet-bound monocytes"
"5198","MAIT-NKT cells"
"5199","CD4 and CD8 activated memory"
"5200","Memory B"
"5201","CD8 effector"
"5202","CD8 memory"
"5203","CD4 naive II"
"5204","CD8 naive"
"5205","CD4 naive I"
"5206","CD8 naive"
"5207","CD8 naive"
"5208","Regulatory T cells"
"5209","CD4 naive I"
"5210","CD8 effector"
"5211","CD4 naive I"
"5212","CD8 memory"
"5213","CD8 effector"
"5214","CD8 memory"
"5215","CD4 memory"
"5216","CD4 naive I"
"5217","CD8 memory"
"5218","CD8 naive"
"5219","CD8 effector"
"5220","CD4 memory"
"5221","CD8 naive"
"5222","CD56dim CD16bright NK"
"5223","CD4 memory"
"5224","CD4 naive II"
"5225","conventional DC"
"5226","CD4 naive II"
"5227","Platelets"
"5228","MAIT-NKT cells"
"5229","T-NK-B cell doublets"
"5230","NK-T doublets"
"5231","Neutrophils"
"5232","CD4 memory"
"5233","CD8 naive"
"5234","gdT cells"
"5235","NK-T doublets"
"5236","CD8 effector"
"5237","CD56dim CD16bright NK"
"5238","T-NK-B cell doublets"
"5239","Naive B"
"5240","CD4 naive I"
"5241","CD8 naive"
"5242","Classical monocytes"
"5243","CD4 naive I"
"5244","CD4 naive I"
"5245","Regulatory T cells"
"5246","CD4 naive I"
"5247","CD8 memory"
"5248","CD8 effector"
"5249","CD4 naive II"
"5250","CD4 memory"
"5251","MAIT-NKT cells"
"5252","CD4 naive II"
"5253","CD4 memory"
"5254","Classical monocytes"
"5255","CD4 naive I"
"5256","CD8 effector"
"5257","CD4 naive II"
"5258","CD4 memory"
"5259","CD4 memory"
"5260","Naive B"
"5261","MAIT-NKT cells"
"5262","Memory B"
"5263","CD4 memory"
"5264","Classical monocytes"
"5265","Classical monocytes"
"5266","CD8 effector"
"5267","CD4 naive II"
"5268","CD4 naive I"
"5269","MAIT-NKT cells"
"5270","CD56dim CD16bright NK"
"5271","Non classical monocytes"
"5272","CD4 naive II"
"5273","CD8 naive"
"5274","CD8 memory"
"5275","CD8 naive"
"5276","CD56dim CD16bright NK"
"5277","CD4 memory"
"5278","Non classical monocytes"
"5279","CD4 memory"
"5280","CD4 memory"
"5281","CD8 memory"
"5282","CD4 memory"
"5283","Naive B"
"5284","CD8 effector"
"5285","CD56dim CD16bright NK"
"5286","MAIT-NKT cells"
"5287","CD4 naive I"
"5288","CD56dim CD16bright NK"
"5289","CD4 naive I"
"5290","CD8 effector"
"5291","CD4 naive I"
"5292","CD4 naive II"
"5293","gdT cells"
"5294","CD8 memory"
"5295","Naive B"
"5296","CD4 naive II"
"5297","CD56dim CD16bright NK"
"5298","CD56dim CD16bright NK"
"5299","CD4 memory"
"5300","Naive B"
"5301","CD4 naive I"
"5302","CD4 memory"
"5303","CD8 memory"
"5304","CD8 memory"
"5305","Memory B"
"5306","CD4 memory"
"5307","CD4 memory"
"5308","Regulatory T cells"
"5309","MAIT-NKT cells"
"5310","CD8 memory"
"5311","CD8 naive"
"5312","CD4 naive I"
"5313","CD4 and CD8 activated memory"
"5314","CD8 effector"
"5315","CD8 memory"
"5316","CD56dim CD16bright NK"
"5317","MAIT-NKT cells"
"5318","CD4 naive II"
"5319","CD4 memory"
"5320","MAIT-NKT cells"
"5321","CD8 memory"
"5322","CD4 memory"
"5323","CD4 naive II"
"5324","Non classical monocytes"
"5325","CD4 naive II"
"5326","CD8 effector"
"5327","CD4 and CD8 activated memory"
"5328","CD8 naive"
"5329","CD8 naive"
"5330","CD8 memory"
"5331","CD4 naive I"
"5332","CD4 naive I"
"5333","CD4 memory"
"5334","CD4 naive II"
"5335","CD4 naive I"
"5336","NK-T doublets"
"5337","CD4 memory"
"5338","Classical monocytes"
"5339","MAIT-NKT cells"
"5340","MAIT-NKT cells"
"5341","CD4 memory"
"5342","MAIT-NKT cells"
"5343","conventional DC"
"5344","CD8 naive"
"5345","CD4 naive I"
"5346","MAIT-NKT cells"
"5347","MAIT-NKT cells"
"5348","CD8 naive"
"5349","CD4 memory"
"5350","Memory B"
"5351","Non classical monocytes"
"5352","CD56dim CD16bright NK"
"5353","CD4 naive I"
"5354","Memory B"
"5355","Regulatory T cells"
"5356","CD8 effector"
"5357","CD56dim CD16bright NK"
"5358","Regulatory T cells"
"5359","CD8 naive"
"5360","Non classical monocytes"
"5361","Classical monocytes"
"5362","NK-monocyte doublets"
"5363","CD8 naive"
"5364","CD8 memory"
"5365","CD8 effector"
"5366","CD8 naive"
"5367","CD4 naive I"
"5368","CD8 effector"
"5369","gdT cells"
"5370","Platelet-bound monocytes"
"5371","Regulatory T cells"
"5372","CD4 naive I"
"5373","CD8 effector"
"5374","CD8 memory"
"5375","CD4 naive I"
"5376","CD4 naive I"
"5377","CD4 naive II"
"5378","Classical monocytes"
"5379","MAIT-NKT cells"
"5380","Memory B"
"5381","CD4 memory"
"5382","CD8 naive"
"5383","CD56dim CD16bright NK"
"5384","CD4 naive I"
"5385","CD4 naive II"
"5386","CD8 memory"
"5387","CD4 memory"
"5388","CD8 naive"
"5389","CD4 memory"
"5390","T-NK-B cell doublets"
"5391","CD4 memory"
"5392","CD4 naive I"
"5393","CD8 effector"
"5394","CD8 effector"
"5395","CD8 naive"
"5396","CD4 naive I"
"5397","CD8 naive"
"5398","CD4 naive II"
"5399","Non classical monocytes"
"5400","MAIT-NKT cells"
"5401","CD8 naive"
"5402","CD4 memory"
"5403","CD56dim CD16bright NK"
"5404","CD4 memory"
"5405","T-NK-B cell doublets"
"5406","Classical monocytes"
"5407","Classical monocytes"
"5408","CD8 naive"
"5409","CD8 effector"
"5410","Classical monocytes"
"5411","CD4 naive I"
"5412","Classical monocytes"
"5413","CD4 and CD8 activated memory"
"5414","CD8 effector"
"5415","CD8 naive"
"5416","MAIT-NKT cells"
"5417","CD4 naive I"
"5418","CD8 naive"
"5419","CD4 memory"
"5420","Naive B"
"5421","CD4 memory"
"5422","Platelet-bound monocytes"
"5423","CD8 effector"
"5424","NK-T doublets"
"5425","gdT cells"
"5426","CD56dim CD16bright NK"
"5427","MAIT-NKT cells"
"5428","CD56dim CD16bright NK"
"5429","CD4 memory"
"5430","MAIT-NKT cells"
"5431","MAIT-NKT cells"
"5432","CD4 memory"
"5433","CD4 naive I"
"5434","Regulatory T cells"
"5435","CD4 naive II"
"5436","CD8 effector"
"5437","CD8 effector"
"5438","CD8 effector"
"5439","CD8 effector"
"5440","CD4 naive I"
"5441","Classical monocytes"
"5442","CD8 effector"
"5443","MAIT-NKT cells"
"5444","CD8 memory"
"5445","CD4 memory"
"5446","CD4 naive I"
"5447","CD8 memory"
"5448","CD56bright CD16dim NK"
"5449","Regulatory T cells"
"5450","MAIT-NKT cells"
"5451","CD4 naive I"
"5452","CD56dim CD16bright NK"
"5453","CD4 memory"
"5454","CD8 memory"
"5455","Memory B"
"5456","CD4 naive II"
"5457","CD4 memory"
"5458","Memory B"
"5459","NK-T doublets"
"5460","CD4 naive I"
"5461","gdT cells"
"5462","Neutrophils"
"5463","CD4 naive I"
"5464","CD56dim CD16bright NK"
"5465","NK-T doublets"
"5466","MAIT-NKT cells"
"5467","CD4 memory"
"5468","CD4 memory"
"5469","CD4 memory"
"5470","CD4 memory"
"5471","CD4 naive II"
"5472","CD8 effector"
"5473","MAIT-NKT cells"
"5474","Classical monocytes"
"5475","MAIT-NKT cells"
"5476","CD4 naive I"
"5477","CD4 memory"
"5478","CD56dim CD16bright NK"
"5479","CD4 naive II"
"5480","Non classical monocytes"
"5481","Regulatory T cells"
"5482","CD8 memory"
"5483","CD56dim CD16bright NK"
"5484","CD4 naive I"
"5485","CD4 naive II"
"5486","CD4 memory"
"5487","CD8 effector"
"5488","CD4 memory"
"5489","CD8 memory"
"5490","Non classical monocytes"
"5491","CD4 naive II"
"5492","Naive B"
"5493","Naive B"
"5494","Naive B"
"5495","CD8 naive"
"5496","CD8 effector"
"5497","CD4 naive I"
"5498","CD4 memory"
"5499","CD56bright CD16dim NK"
"5500","CD56dim CD16bright NK"
"5501","CD4 naive I"
"5502","Naive B"
"5503","MAIT-NKT cells"
"5504","CD4 naive I"
"5505","CD4 naive I"
"5506","Neutrophils"
"5507","gdT cells"
"5508","CD4 memory"
"5509","CD8 naive"
"5510","CD56dim CD16bright NK"
"5511","CD4 memory"
"5512","MAIT-NKT cells"
"5513","CD4 memory"
"5514","Neutrophils"
"5515","CD4 memory"
"5516","CD4 naive I"
"5517","CD4 naive I"
"5518","CD4 naive I"
"5519","CD8 effector"
"5520","CD4 naive I"
"5521","CD4 naive I"
"5522","CD8 effector"
"5523","CD8 memory"
"5524","CD8 effector"
"5525","conventional DC"
"5526","CD56dim CD16bright NK"
"5527","CD4 memory"
"5528","CD8 memory"
"5529","CD4 naive I"
"5530","CD8 naive"
"5531","CD4 memory"
"5532","CD56bright CD16dim NK"
"5533","CD4 naive I"
"5534","CD4 naive I"
"5535","CD8 naive"
"5536","CD4 memory"
"5537","Regulatory T cells"
"5538","Non classical monocytes"
"5539","Proliferating T and NK cell"
"5540","Naive B"
"5541","MAIT-NKT cells"
"5542","CD8 memory"
"5543","Non classical monocytes"
"5544","Regulatory T cells"
"5545","CD4 memory"
"5546","CD4 memory"
"5547","CD4 memory"
"5548","CD56dim CD16bright NK"
"5549","Platelets"
"5550","CD8 naive"
"5551","CD4 naive I"
"5552","gdT cells"
"5553","Classical monocytes"
"5554","CD4 memory"
"5555","T-NK-B cell doublets"
"5556","CD8 effector"
"5557","CD4 memory"
"5558","CD4 naive I"
"5559","CD56dim CD16bright NK"
"5560","Memory B"
"5561","CD4 naive I"
"5562","Classical monocytes"
"5563","CD4 memory"
"5564","CD4 memory"
"5565","CD8 memory"
"5566","CD4 memory"
"5567","CD4 naive I"
"5568","MAIT-NKT cells"
"5569","CD8 effector"
"5570","CD8 naive"
"5571","CD4 memory"
"5572","MAIT-NKT cells"
"5573","CD4 naive I"
"5574","CD4 naive II"
"5575","CD4 naive I"
"5576","CD4 naive I"
"5577","CD56dim CD16bright NK"
"5578","CD4 naive II"
"5579","CD8 memory"
"5580","CD8 memory"
"5581","CD56dim CD16bright NK"
"5582","CD56dim CD16bright NK"
"5583","CD8 memory"
"5584","CD8 effector"
"5585","gdT cells"
"5586","CD4 naive I"
"5587","CD56dim CD16bright NK"
"5588","CD8 memory"
"5589","Classical monocytes"
"5590","CD8 naive"
"5591","CD56bright CD16dim NK"
"5592","CD8 memory"
"5593","Non classical monocytes"
"5594","CD8 effector"
"5595","CD4 memory"
"5596","CD4 naive I"
"5597","CD8 naive"
"5598","Naive B"
"5599","CD4 memory"
"5600","CD4 naive I"
"5601","Non classical monocytes"
"5602","gdT cells"
"5603","Neutrophils"
"5604","Classical monocytes"
"5605","Classical monocytes"
"5606","CD4 memory"
"5607","Regulatory T cells"
"5608","CD8 effector"
"5609","CD4 naive I"
"5610","gdT cells"
"5611","Naive B"
"5612","CD4 naive I"
"5613","CD56dim CD16bright NK"
"5614","MAIT-NKT cells"
"5615","MAIT-NKT cells"
"5616","CD4 naive I"
"5617","MAIT-NKT cells"
"5618","CD4 naive I"
"5619","CD4 naive I"
"5620","CD56dim CD16bright NK"
"5621","CD8 memory"
"5622","MAIT-NKT cells"
"5623","CD4 and CD8 activated memory"
"5624","gdT cells"
"5625","CD4 naive I"
"5626","CD4 memory"
"5627","CD56dim CD16bright NK"
"5628","MAIT-NKT cells"
"5629","Memory B"
"5630","CD4 naive I"
"5631","Platelet-bound monocytes"
"5632","CD4 naive II"
"5633","CD4 naive I"
"5634","Non classical monocytes"
"5635","CD4 memory"
"5636","CD4 memory"
"5637","CD4 naive I"
"5638","CD4 naive I"
"5639","Classical monocytes"
"5640","CD8 naive"
"5641","NK-T doublets"
"5642","CD8 naive"
"5643","CD4 memory"
"5644","CD8 memory"
"5645","CD4 memory"
"5646","CD4 memory"
"5647","CD8 memory"
"5648","CD4 memory"
"5649","CD4 memory"
"5650","CD8 effector"
"5651","CD4 naive I"
"5652","Classical monocytes"
"5653","CD8 effector"
"5654","CD56dim CD16bright NK"
"5655","CD8 effector"
"5656","Non classical monocytes"
"5657","CD4 memory"
"5658","CD4 memory"
"5659","CD8 naive"
"5660","Classical monocytes"
"5661","CD4 naive II"
"5662","CD8 memory"
"5663","CD8 effector"
"5664","CD4 naive I"
"5665","Naive B"
"5666","CD8 memory"
"5667","CD8 naive"
"5668","Classical monocytes"
"5669","Regulatory T cells"
"5670","CD4 naive II"
"5671","Platelets"
"5672","Non classical monocytes"
"5673","Classical monocytes"
"5674","CD8 effector"
"5675","Regulatory T cells"
"5676","CD56dim CD16bright NK"
"5677","CD4 memory"
"5678","CD8 effector"
"5679","CD4 naive I"
"5680","CD4 naive I"
"5681","CD56dim CD16bright NK"
"5682","CD4 memory"
"5683","T-NK-B cell doublets"
"5684","CD8 memory"
"5685","CD4 naive I"
"5686","CD4 naive II"
"5687","CD8 naive"
"5688","Classical monocytes"
"5689","CD8 memory"
"5690","MAIT-NKT cells"
"5691","Platelet-bound monocytes"
"5692","CD8 memory"
"5693","CD4 memory"
"5694","T-NK-B cell doublets"
"5695","CD4 naive II"
"5696","CD8 memory"
"5697","CD4 naive I"
"5698","CD4 and CD8 activated memory"
"5699","CD4 naive II"
"5700","CD4 memory"
"5701","T-NK-B cell doublets"
"5702","CD4 memory"
"5703","CD8 memory"
"5704","CD4 naive I"
"5705","CD8 memory"
"5706","Classical monocytes"
"5707","gdT cells"
"5708","CD4 naive II"
"5709","CD8 effector"
"5710","Non classical monocytes"
"5711","CD4 and CD8 activated memory"
"5712","Naive B"
"5713","CD4 naive II"
"5714","CD8 effector"
"5715","Classical monocytes"
"5716","Memory B"
"5717","Regulatory T cells"
"5718","MAIT-NKT cells"
"5719","CD8 effector"
"5720","Naive B"
"5721","CD56dim CD16bright NK"
"5722","CD56dim CD16bright NK"
"5723","CD8 effector"
"5724","CD4 memory"
"5725","Classical monocytes"
"5726","CD4 naive II"
"5727","CD8 naive"
"5728","CD8 effector"
"5729","CD56bright CD16dim NK"
"5730","CD4 memory"
"5731","Memory B"
"5732","CD8 memory"
"5733","CD4 memory"
"5734","CD56dim CD16bright NK"
"5735","CD4 naive II"
"5736","CD4 naive I"
"5737","CD4 naive I"
"5738","CD56dim CD16bright NK"
"5739","gdT cells"
"5740","CD8 naive"
"5741","Classical monocytes"
"5742","Platelet-bound monocytes"
"5743","CD4 memory"
"5744","CD4 memory"
"5745","CD8 naive"
"5746","CD4 naive II"
"5747","CD8 effector"
"5748","CD8 memory"
"5749","T-NK-B cell doublets"
"5750","CD56dim CD16bright NK"
"5751","Regulatory T cells"
"5752","Non classical monocytes"
"5753","Classical monocytes"
"5754","CD56dim CD16bright NK"
"5755","MAIT-NKT cells"
"5756","CD8 naive"
"5757","Classical monocytes"
"5758","CD56dim CD16bright NK"
"5759","CD56dim CD16bright NK"
"5760","CD56dim CD16bright NK"
"5761","CD4 naive II"
"5762","Classical monocytes"
"5763","CD4 memory"
"5764","CD8 naive"
"5765","CD56dim CD16bright NK"
"5766","Regulatory T cells"
"5767","Non classical monocytes"
"5768","Classical monocytes"
"5769","CD4 naive I"
"5770","CD8 naive"
"5771","Regulatory T cells"
"5772","CD4 naive I"
"5773","CD8 effector"
"5774","CD4 naive I"
"5775","CD4 memory"
"5776","CD4 memory"
"5777","CD4 naive I"
"5778","CD8 effector"
"5779","CD56dim CD16bright NK"
"5780","CD8 memory"
"5781","CD8 effector"
"5782","CD4 naive II"
"5783","CD4 memory"
"5784","CD4 memory"
"5785","CD4 naive I"
"5786","CD4 naive I"
"5787","CD4 naive II"
"5788","Regulatory T cells"
"5789","MAIT-NKT cells"
"5790","CD56dim CD16bright NK"
"5791","Naive B"
"5792","Regulatory T cells"
"5793","MAIT-NKT cells"
"5794","CD8 memory"
"5795","Regulatory T cells"
"5796","CD56dim CD16bright NK"
"5797","CD4 naive I"
"5798","CD4 naive II"
"5799","CD4 naive I"
"5800","Classical monocytes"
"5801","CD4 memory"
"5802","Regulatory T cells"
"5803","CD8 naive"
"5804","Classical monocytes"
"5805","CD8 memory"
"5806","CD8 naive"
"5807","CD4 memory"
"5808","gdT cells"
"5809","CD8 memory"
"5810","Classical monocytes"
"5811","CD4 naive I"
"5812","Neutrophils"
"5813","CD8 effector"
"5814","CD56dim CD16bright NK"
"5815","CD4 naive I"
"5816","CD8 naive"
"5817","CD8 naive"
"5818","CD4 and CD8 activated memory"
"5819","CD8 memory"
"5820","CD4 naive I"
"5821","CD56dim CD16bright NK"
"5822","CD4 naive II"
"5823","Non classical monocytes"
"5824","CD8 effector"
"5825","Classical monocytes"
"5826","CD8 memory"
"5827","Classical monocytes"
"5828","CD56dim CD16bright NK"
"5829","CD8 naive"
"5830","Classical monocytes"
"5831","MAIT-NKT cells"
"5832","Naive B"
"5833","Classical monocytes"
"5834","CD8 naive"
"5835","CD4 memory"
"5836","CD4 memory"
"5837","CD8 naive"
"5838","MAIT-NKT cells"
"5839","CD4 memory"
"5840","CD4 naive II"
"5841","CD4 memory"
"5842","CD8 effector"
"5843","CD4 naive II"
"5844","Naive B"
"5845","CD4 and CD8 activated memory"
"5846","CD8 memory"
"5847","Non classical monocytes"
"5848","CD4 naive I"
"5849","CD4 naive II"
"5850","CD8 memory"
"5851","CD4 naive II"
"5852","CD56dim CD16bright NK"
"5853","CD4 memory"
"5854","CD56bright CD16dim NK"
"5855","CD4 memory"
"5856","CD56dim CD16bright NK"
"5857","CD56dim CD16bright NK"
"5858","CD8 memory"
"5859","Naive B"
"5860","T-NK-B cell doublets"
"5861","CD8 memory"
"5862","CD4 memory"
"5863","Classical monocytes"
"5864","CD56dim CD16bright NK"
"5865","CD4 memory"
"5866","CD56dim CD16bright NK"
"5867","CD56bright CD16dim NK"
"5868","CD56dim CD16bright NK"
"5869","CD4 memory"
"5870","NK-T doublets"
"5871","Naive B"
"5872","MAIT-NKT cells"
"5873","CD4 memory"
"5874","CD8 naive"
"5875","CD8 effector"
"5876","CD4 memory"
"5877","CD4 memory"
"5878","CD4 memory"
"5879","CD4 memory"
"5880","CD4 naive I"
"5881","CD8 memory"
"5882","Classical monocytes"
"5883","CD4 memory"
"5884","CD4 naive I"
"5885","CD56dim CD16bright NK"
"5886","CD4 naive I"
"5887","Naive B"
"5888","MAIT-NKT cells"
"5889","CD4 naive I"
"5890","CD56dim CD16bright NK"
"5891","CD56bright CD16dim NK"
"5892","Classical monocytes"
"5893","Naive B"
"5894","Classical monocytes"
"5895","CD8 effector"
"5896","CD4 naive I"
"5897","CD4 memory"
"5898","CD4 memory"
"5899","CD4 naive II"
"5900","CD8 memory"
"5901","Classical monocytes"
"5902","CD4 memory"
"5903","Platelet-bound monocytes"
"5904","CD4 memory"
"5905","CD8 naive"
"5906","CD56dim CD16bright NK"
"5907","CD8 effector"
"5908","CD8 effector"
"5909","CD4 memory"
"5910","CD8 memory"
"5911","Regulatory T cells"
"5912","MAIT-NKT cells"
"5913","CD8 memory"
"5914","gdT cells"
"5915","gdT cells"
"5916","CD4 memory"
"5917","CD8 naive"
"5918","MAIT-NKT cells"
"5919","CD8 memory"
"5920","CD4 memory"
"5921","CD56dim CD16bright NK"
"5922","CD4 naive I"
"5923","CD4 naive II"
"5924","CD8 memory"
"5925","CD4 naive I"
"5926","CD4 naive II"
"5927","CD56dim CD16bright NK"
"5928","CD4 memory"
"5929","MAIT-NKT cells"
"5930","CD8 memory"
"5931","Classical monocytes"
"5932","CD4 naive I"
"5933","Platelet-bound monocytes"
"5934","CD8 memory"
"5935","CD8 naive"
"5936","CD4 naive II"
"5937","CD8 memory"
"5938","CD8 effector"
"5939","MAIT-NKT cells"
"5940","CD4 naive II"
"5941","Non classical monocytes"
"5942","CD4 naive I"
"5943","CD8 memory"
"5944","MAIT-NKT cells"
"5945","CD4 and CD8 activated memory"
"5946","CD8 memory"
"5947","Naive B"
"5948","Platelet-bound monocytes"
"5949","CD8 effector"
"5950","CD4 memory"
"5951","CD4 memory"
"5952","CD56dim CD16bright NK"
"5953","CD8 memory"
"5954","CD56dim CD16bright NK"
"5955","CD8 effector"
"5956","CD8 memory"
"5957","CD4 naive I"
"5958","CD56dim CD16bright NK"
"5959","CD56dim CD16bright NK"
"5960","NK-monocyte doublets"
"5961","Memory B"
"5962","CD4 naive I"
"5963","gdT cells"
"5964","CD4 memory"
"5965","CD56dim CD16bright NK"
"5966","Non classical monocytes"
"5967","Naive B"
"5968","CD56dim CD16bright NK"
"5969","CD8 naive"
"5970","CD4 naive I"
"5971","CD56dim CD16bright NK"
"5972","CD8 memory"
"5973","MAIT-NKT cells"
"5974","CD8 memory"
"5975","CD4 memory"
"5976","CD4 memory"
"5977","CD4 naive I"
"5978","CD56dim CD16bright NK"
"5979","CD8 naive"
"5980","CD4 memory"
"5981","CD8 memory"
"5982","CD4 and CD8 activated memory"
"5983","CD8 naive"
"5984","CD4 memory"
"5985","CD8 memory"
"5986","CD8 naive"
"5987","CD4 memory"
"5988","CD4 naive I"
"5989","CD4 naive I"
"5990","CD4 naive II"
"5991","CD4 memory"
"5992","Platelets"
"5993","CD8 naive"
"5994","CD4 naive I"
"5995","Non classical monocytes"
"5996","Naive B"
"5997","CD8 memory"
"5998","Naive B"
"5999","CD4 naive I"
"6000","CD4 naive I"
"6001","gdT cells"
"6002","CD4 memory"
"6003","CD8 effector"
"6004","CD4 naive I"
"6005","CD4 memory"
"6006","CD8 naive"
"6007","CD4 naive I"
"6008","Classical monocytes"
"6009","CD8 memory"
"6010","CD56dim CD16bright NK"
"6011","Memory B"
"6012","CD8 memory"
"6013","CD4 naive I"
"6014","CD56dim CD16bright NK"
"6015","CD4 memory"
"6016","CD4 naive I"
"6017","CD4 memory"
"6018","CD4 naive I"
"6019","MAIT-NKT cells"
"6020","Neutrophils"
"6021","CD4 memory"
"6022","MAIT-NKT cells"
"6023","MAIT-NKT cells"
"6024","CD8 effector"
"6025","MAIT-NKT cells"
"6026","CD8 effector"
"6027","MAIT-NKT cells"
"6028","Memory B"
"6029","CD8 effector"
"6030","CD8 memory"
"6031","CD4 naive II"
"6032","CD56dim CD16bright NK"
"6033","conventional DC"
"6034","CD4 memory"
"6035","CD4 memory"
"6036","CD4 naive II"
"6037","CD56dim CD16bright NK"
"6038","CD4 memory"
"6039","CD4 memory"
"6040","CD4 naive I"
"6041","CD8 effector"
"6042","CD8 effector"
"6043","Classical monocytes"
"6044","CD8 effector"
"6045","CD8 effector"
"6046","CD4 naive II"
"6047","CD4 memory"
"6048","Classical monocytes"
"6049","CD4 memory"
"6050","CD4 memory"
"6051","MAIT-NKT cells"
"6052","Classical monocytes"
"6053","CD4 memory"
"6054","Platelets"
