"","x"
"4410","CD8 effector"
"4411","CD4 naive I"
"4412","CD8 memory"
"4413","CD4 memory"
"4414","Regulatory T cells"
"4415","Classical monocytes"
"4416","CD4 memory"
"4417","CD56dim CD16bright NK"
"4418","CD4 naive I"
"4419","CD56dim CD16bright NK"
"4420","CD4 memory"
"4421","CD4 naive II"
"4422","Regulatory T cells"
"4423","CD56dim CD16bright NK"
"4424","CD8 naive"
"4425","Classical monocytes"
"4426","CD8 effector"
"4427","MAIT-NKT cells"
"4428","CD8 effector"
"4429","Non classical monocytes"
"4430","CD4 memory"
"4431","Classical monocytes"
"4432","gdT cells"
"4433","CD4 naive I"
"4434","CD8 effector"
"4435","gdT cells"
"4436","CD8 naive"
"4437","CD4 naive II"
"4438","CD4 memory"
"4439","Classical monocytes"
"4440","CD8 naive"
"4441","CD4 memory"
"4442","CD8 naive"
"4443","CD4 memory"
"4444","CD4 naive I"
"4445","CD8 memory"
"4446","CD4 naive I"
"4447","CD56dim CD16bright NK"
"4448","CD56dim CD16bright NK"
"4449","CD8 effector"
"4450","CD56dim CD16bright NK"
"4451","CD8 naive"
"4452","CD56dim CD16bright NK"
"4453","CD4 naive I"
"4454","CD8 memory"
"4455","CD8 effector"
"4456","CD56bright CD16dim NK"
"4457","CD56dim CD16bright NK"
"4458","CD8 effector"
"4459","CD8 naive"
"4460","CD8 naive"
"4461","CD4 memory"
"4462","CD4 naive I"
"4463","CD4 naive I"
"4464","Memory B"
"4465","CD8 memory"
"4466","Classical monocytes"
"4467","CD4 naive I"
"4468","CD4 memory"
"4469","CD4 naive II"
"4470","CD4 memory"
"4471","Naive B"
"4472","CD56dim CD16bright NK"
"4473","CD4 memory"
"4474","Classical monocytes"
"4475","CD4 naive II"
"4476","CD8 naive"
"4477","Neutrophils"
"4478","CD8 effector"
"4479","CD4 memory"
"4480","CD4 naive I"
"4481","CD8 effector"
"4482","CD4 memory"
"4483","CD8 naive"
"4484","CD8 effector"
"4485","CD4 naive II"
"4486","CD8 effector"
"4487","CD8 memory"
"4488","Naive B"
"4489","Naive B"
"4490","CD8 effector"
"4491","CD4 memory"
"4492","CD4 naive I"
"4493","CD8 effector"
"4494","CD8 effector"
"4495","CD4 naive I"
"4496","CD8 naive"
"4497","Classical monocytes"
"4498","CD4 memory"
"4499","CD8 naive"
"4500","CD4 naive II"
"4501","CD56dim CD16bright NK"
"4502","Memory B"
"4503","CD8 naive"
"4504","CD4 naive II"
"4505","gdT cells"
"4506","CD4 naive II"
"4507","Classical monocytes"
"4508","CD4 memory"
"4509","gdT cells"
"4510","Platelet-bound monocytes"
"4511","CD8 naive"
"4512","T-NK-B cell doublets"
"4513","CD4 naive II"
"4514","CD8 effector"
"4515","CD4 naive II"
"4516","CD4 memory"
"4517","Classical monocytes"
"4518","CD4 memory"
"4519","CD8 effector"
"4520","CD4 naive I"
"4521","CD8 effector"
"4522","CD8 naive"
"4523","CD4 memory"
"4524","CD8 effector"
"4525","CD56bright CD16dim NK"
"4526","CD4 memory"
"4527","MAIT-NKT cells"
"4528","CD4 naive I"
"4529","CD8 naive"
"4530","CD4 memory"
"4531","CD4 naive I"
"4532","CD8 effector"
"4533","CD4 memory"
"4534","CD4 memory"
"4535","CD8 effector"
"4536","Classical monocytes"
"4537","CD4 naive I"
"4538","CD56dim CD16bright NK"
"4539","CD4 naive I"
"4540","CD4 and CD8 activated memory"
"4541","CD4 naive I"
"4542","CD8 effector"
"4543","CD4 memory"
"4544","CD4 memory"
"4545","Neutrophils"
"4546","CD8 memory"
"4547","CD56dim CD16bright NK"
"4548","CD56bright CD16dim NK"
"4549","CD4 naive I"
"4550","CD4 naive II"
"4551","CD8 effector"
"4552","CD8 effector"
"4553","gdT cells"
"4554","Non classical monocytes"
"4555","CD56dim CD16bright NK"
"4556","T-NK-B cell doublets"
"4557","CD4 memory"
"4558","Classical monocytes"
"4559","CD8 effector"
"4560","CD4 naive I"
"4561","CD4 memory"
"4562","CD4 naive II"
"4563","CD4 naive II"
"4564","CD8 memory"
"4565","CD8 naive"
"4566","CD8 effector"
"4567","NK-T doublets"
"4568","CD4 naive I"
"4569","CD56dim CD16bright NK"
"4570","conventional DC"
"4571","CD8 naive"
"4572","gdT cells"
"4573","CD4 memory"
"4574","CD4 naive I"
"4575","CD8 effector"
"4576","CD56dim CD16bright NK"
"4577","CD56dim CD16bright NK"
"4578","CD8 effector"
"4579","CD8 naive"
"4580","Classical monocytes"
"4581","CD4 naive II"
"4582","CD8 effector"
"4583","NK-T doublets"
"4584","Naive B"
"4585","CD56dim CD16bright NK"
"4586","CD8 effector"
"4587","CD8 naive"
"4588","Platelet-bound monocytes"
"4589","CD56dim CD16bright NK"
"4590","CD4 memory"
"4591","CD4 memory"
"4592","CD8 effector"
"4593","CD8 naive"
"4594","CD56dim CD16bright NK"
"4595","CD56bright CD16dim NK"
"4596","CD8 effector"
"4597","CD4 naive I"
"4598","Classical monocytes"
"4599","Memory B"
"4600","CD8 effector"
"4601","CD4 memory"
"4602","Classical monocytes"
"4603","CD4 naive II"
"4604","CD8 effector"
"4605","CD8 memory"
"4606","CD8 memory"
"4607","CD4 naive II"
"4608","CD8 naive"
"4609","CD56dim CD16bright NK"
"4610","CD8 effector"
"4611","CD4 memory"
"4612","Classical monocytes"
"4613","CD56dim CD16bright NK"
"4614","CD8 naive"
"4615","Classical monocytes"
"4616","CD8 naive"
"4617","CD56dim CD16bright NK"
"4618","Classical monocytes"
"4619","CD56dim CD16bright NK"
"4620","CD4 naive II"
"4621","CD8 effector"
"4622","CD8 effector"
"4623","Non classical monocytes"
"4624","CD4 naive I"
"4625","CD8 naive"
"4626","Classical monocytes"
"4627","CD4 memory"
"4628","gdT cells"
"4629","Proliferating T and NK cell"
"4630","CD56dim CD16bright NK"
"4631","CD8 effector"
"4632","CD8 effector"
"4633","Neutrophils"
"4634","MAIT-NKT cells"
"4635","CD4 naive I"
"4636","CD4 memory"
"4637","CD8 effector"
"4638","CD4 naive II"
"4639","CD8 naive"
"4640","CD4 naive I"
"4641","conventional DC"
"4642","Classical monocytes"
"4643","CD4 memory"
"4644","Classical monocytes"
"4645","conventional DC"
"4646","CD8 effector"
"4647","Regulatory T cells"
"4648","CD8 effector"
"4649","gdT cells"
"4650","CD56dim CD16bright NK"
"4651","Classical monocytes"
"4652","conventional DC"
"4653","CD4 memory"
"4654","CD8 effector"
"4655","MAIT-NKT cells"
"4656","CD4 naive I"
"4657","Memory B"
"4658","CD4 memory"
"4659","Naive B"
"4660","CD56dim CD16bright NK"
"4661","CD8 naive"
"4662","CD4 naive I"
"4663","CD8 effector"
"4664","CD4 naive I"
"4665","CD4 naive I"
"4666","CD4 memory"
"4667","CD8 effector"
"4668","CD4 memory"
"4669","CD4 naive I"
"4670","CD4 naive I"
"4671","CD4 memory"
"4672","CD8 effector"
"4673","CD4 naive I"
"4674","CD4 naive I"
"4675","Classical monocytes"
"4676","CD8 effector"
"4677","Classical monocytes"
"4678","CD8 effector"
"4679","CD8 effector"
"4680","gdT cells"
"4681","CD8 effector"
"4682","CD8 memory"
"4683","CD8 effector"
"4684","Neutrophils"
"4685","CD4 memory"
"4686","CD8 effector"
"4687","CD8 effector"
"4688","CD4 naive II"
"4689","CD8 naive"
"4690","CD4 naive I"
"4691","CD56dim CD16bright NK"
"4692","Plasma cells"
"4693","CD8 effector"
"4694","CD56dim CD16bright NK"
"4695","CD4 naive I"
"4696","Memory B"
"4697","CD56dim CD16bright NK"
"4698","CD8 naive"
"4699","CD4 naive II"
"4700","CD8 memory"
"4701","Classical monocytes"
"4702","CD8 effector"
"4703","Platelet-bound monocytes"
"4704","CD8 effector"
"4705","CD4 naive I"
"4706","gdT cells"
"4707","CD56dim CD16bright NK"
"4708","Classical monocytes"
"4709","CD4 memory"
"4710","CD56dim CD16bright NK"
"4711","Memory B"
"4712","conventional DC"
"4713","CD8 naive"
"4714","CD8 naive"
"4715","MAIT-NKT cells"
"4716","CD8 naive"
"4717","CD8 effector"
"4718","Classical monocytes"
"4719","plasmacytoid DC"
"4720","CD56dim CD16bright NK"
"4721","Classical monocytes"
"4722","CD56dim CD16bright NK"
"4723","CD8 naive"
"4724","CD56dim CD16bright NK"
"4725","CD4 naive II"
"4726","CD4 naive II"
"4727","CD4 and CD8 activated memory"
"4728","Neutrophils"
"4729","CD4 naive I"
"4730","CD8 naive"
"4731","CD8 effector"
"4732","CD8 effector"
"4733","CD8 effector"
"4734","CD4 naive I"
"4735","Classical monocytes"
"4736","conventional DC"
"4737","gdT cells"
"4738","CD8 effector"
"4739","CD56dim CD16bright NK"
"4740","CD4 and CD8 activated memory"
"4741","CD8 naive"
"4742","plasmacytoid DC"
"4743","CD8 effector"
"4744","Platelet-bound monocytes"
"4745","CD4 naive I"
"4746","CD8 effector"
"4747","CD4 naive I"
"4748","CD4 memory"
"4749","CD4 memory"
"4750","CD4 memory"
"4751","Naive B"
"4752","CD4 naive I"
"4753","CD8 naive"
"4754","CD4 naive II"
"4755","CD8 memory"
"4756","CD4 memory"
"4757","CD8 naive"
"4758","MAIT-NKT cells"
"4759","Naive B"
"4760","Regulatory T cells"
"4761","CD4 memory"
"4762","CD8 effector"
"4763","CD4 naive II"
"4764","CD56dim CD16bright NK"
"4765","CD8 effector"
"4766","CD4 naive I"
"4767","CD8 effector"
"4768","CD56dim CD16bright NK"
"4769","CD8 effector"
"4770","CD4 naive II"
"4771","Naive B"
"4772","CD4 naive I"
"4773","gdT cells"
"4774","CD8 naive"
"4775","MAIT-NKT cells"
"4776","CD4 naive I"
"4777","CD4 naive II"
"4778","CD8 effector"
"4779","Platelets"
"4780","CD8 effector"
"4781","CD56dim CD16bright NK"
"4782","CD4 naive II"
"4783","CD8 naive"
"4784","CD4 naive I"
"4785","CD4 memory"
"4786","Classical monocytes"
"4787","CD8 effector"
"4788","CD4 naive I"
"4789","gdT cells"
"4790","CD56dim CD16bright NK"
"4791","CD4 naive I"
"4792","CD56dim CD16bright NK"
"4793","CD4 naive I"
"4794","CD4 naive II"
"4795","CD4 memory"
"4796","CD8 effector"
"4797","CD4 memory"
"4798","Platelets"
"4799","gdT cells"
"4800","CD8 memory"
"4801","CD8 naive"
"4802","CD56dim CD16bright NK"
"4803","CD4 naive II"
"4804","CD4 naive I"
"4805","gdT cells"
"4806","gdT cells"
"4807","MAIT-NKT cells"
"4808","Classical monocytes"
"4809","CD4 naive I"
"4810","Naive B"
"4811","CD4 naive I"
"4812","NK-T doublets"
"4813","CD8 effector"
"4814","CD4 memory"
"4815","CD8 effector"
"4816","CD4 naive I"
"4817","CD4 naive II"
"4818","CD4 naive II"
"4819","Regulatory T cells"
"4820","CD8 naive"
"4821","CD8 naive"
"4822","CD4 naive I"
"4823","CD8 effector"
"4824","CD4 naive II"
"4825","CD8 naive"
"4826","CD4 naive II"
"4827","gdT cells"
"4828","CD56bright CD16dim NK"
"4829","Non classical monocytes"
"4830","CD4 memory"
"4831","Platelets"
"4832","CD8 effector"
"4833","Regulatory T cells"
"4834","CD4 naive I"
"4835","CD4 naive II"
"4836","CD8 effector"
"4837","CD4 naive I"
"4838","gdT cells"
"4839","CD8 memory"
"4840","Classical monocytes"
"4841","Classical monocytes"
"4842","CD8 effector"
"4843","CD4 naive I"
"4844","Memory B"
"4845","CD56bright CD16dim NK"
"4846","Non classical monocytes"
"4847","CD4 naive I"
"4848","CD4 naive I"
"4849","CD4 memory"
"4850","CD8 effector"
"4851","Classical monocytes"
"4852","CD4 naive II"
"4853","Classical monocytes"
"4854","CD4 memory"
"4855","gdT cells"
"4856","CD4 naive II"
"4857","MAIT-NKT cells"
"4858","plasmacytoid DC"
"4859","CD4 memory"
"4860","CD56dim CD16bright NK"
"4861","CD4 naive I"
"4862","CD4 naive I"
"4863","Neutrophils"
"4864","CD56dim CD16bright NK"
"4865","Classical monocytes"
"4866","CD4 memory"
"4867","CD8 memory"
"4868","Non classical monocytes"
"4869","CD8 memory"
"4870","Classical monocytes"
"4871","CD8 naive"
"4872","CD4 naive I"
"4873","Classical monocytes"
"4874","CD8 effector"
"4875","Classical monocytes"
"4876","Neutrophils"
"4877","CD8 naive"
"4878","CD4 memory"
"4879","CD4 naive I"
"4880","CD8 memory"
"4881","CD4 memory"
"4882","Classical monocytes"
"4883","CD4 naive II"
"4884","CD8 memory"
"4885","Naive B"
"4886","CD4 memory"
"4887","CD8 naive"
"4888","CD4 naive II"
"4889","Neutrophils"
"4890","CD8 memory"
"4891","MAIT-NKT cells"
"4892","CD8 effector"
"4893","CD56dim CD16bright NK"
"4894","CD8 naive"
"4895","CD8 effector"
"4896","Classical monocytes"
"4897","CD4 naive I"
"4898","CD8 naive"
"4899","CD4 memory"
"4900","Classical monocytes"
"4901","MAIT-NKT cells"
"4902","CD4 naive I"
"4903","Memory B"
"4904","CD4 memory"
"4905","Classical monocytes"
"4906","CD4 memory"
"4907","CD56dim CD16bright NK"
"4908","CD4 naive II"
"4909","MAIT-NKT cells"
"4910","CD4 naive II"
"4911","CD4 memory"
"4912","CD4 memory"
"4913","CD4 memory"
"4914","CD56dim CD16bright NK"
"4915","Non classical monocytes"
"4916","CD4 memory"
"4917","Regulatory T cells"
"4918","CD8 naive"
"4919","CD4 naive II"
"4920","CD4 naive II"
"4921","CD4 naive I"
"4922","CD56dim CD16bright NK"
"4923","Memory B"
"4924","Naive B"
"4925","Neutrophils"
"4926","CD4 memory"
"4927","Regulatory T cells"
"4928","CD56bright CD16dim NK"
"4929","Classical monocytes"
"4930","MAIT-NKT cells"
"4931","CD4 naive I"
"4932","NK-T doublets"
"4933","Classical monocytes"
"4934","CD56dim CD16bright NK"
"4935","T-NK-B cell doublets"
"4936","CD4 memory"
"4937","Non classical monocytes"
"4938","CD4 memory"
"4939","CD56dim CD16bright NK"
"4940","CD4 naive I"
"4941","CD4 naive II"
"4942","CD8 naive"
"4943","CD56bright CD16dim NK"
"4944","CD4 naive II"
"4945","CD8 memory"
"4946","CD8 effector"
"4947","CD4 and CD8 activated memory"
"4948","CD8 naive"
"4949","CD4 memory"
"4950","CD4 naive II"
"4951","CD8 memory"
"4952","MAIT-NKT cells"
"4953","CD4 naive I"
"4954","CD8 naive"
"4955","CD8 naive"
"4956","CD4 memory"
"4957","Naive B"
"4958","CD4 memory"
"4959","Classical monocytes"
"4960","CD8 naive"
"4961","Memory B"
"4962","CD8 effector"
"4963","CD8 naive"
"4964","CD4 naive II"
"4965","Classical monocytes"
"4966","CD8 naive"
"4967","CD56dim CD16bright NK"
"4968","CD4 memory"
"4969","CD4 naive I"
"4970","T-NK-B cell doublets"
"4971","Naive B"
"4972","Naive B"
"4973","Memory B"
"4974","Classical monocytes"
"4975","CD8 naive"
"4976","CD8 memory"
"4977","CD8 memory"
"4978","CD56bright CD16dim NK"
"4979","Classical monocytes"
"4980","CD8 effector"
"4981","CD56dim CD16bright NK"
"4982","CD56dim CD16bright NK"
"4983","Naive B"
"4984","CD4 naive I"
"4985","Naive B"
"4986","CD4 memory"
"4987","Neutrophils"
"4988","Naive B"
"4989","MAIT-NKT cells"
"4990","gdT cells"
"4991","CD8 effector"
"4992","CD8 memory"
"4993","CD4 naive I"
"4994","CD4 memory"
"4995","gdT cells"
"4996","CD8 effector"
"4997","CD56dim CD16bright NK"
"4998","CD8 naive"
"4999","CD56bright CD16dim NK"
"5000","CD4 naive I"
"5001","CD4 naive I"
"5002","Proliferating T and NK cell"
"5003","CD8 naive"
"5004","Non classical monocytes"
"5005","CD4 memory"
"5006","Naive B"
"5007","CD8 naive"
"5008","NK-T doublets"
"5009","Classical monocytes"
"5010","Classical monocytes"
"5011","Classical monocytes"
"5012","CD8 memory"
"5013","CD8 naive"
"5014","CD4 memory"
"5015","CD4 naive I"
"5016","Classical monocytes"
"5017","gdT cells"
"5018","gdT cells"
"5019","CD8 naive"
"5020","CD4 memory"
"5021","CD56dim CD16bright NK"
"5022","CD8 effector"
"5023","CD8 memory"
"5024","Classical monocytes"
"5025","CD4 memory"
"5026","Platelet-bound monocytes"
"5027","Classical monocytes"
"5028","CD8 effector"
"5029","NK-T doublets"
"5030","CD56dim CD16bright NK"
"5031","CD4 memory"
"5032","Non classical monocytes"
"5033","CD8 naive"
"5034","gdT cells"
"5035","CD4 naive I"
"5036","CD4 naive II"
"5037","CD8 effector"
"5038","CD4 naive I"
"5039","Naive B"
"5040","CD56dim CD16bright NK"
"5041","CD4 naive I"
"5042","CD8 effector"
"5043","CD56dim CD16bright NK"
"5044","CD4 naive II"
"5045","CD4 naive I"
"5046","CD4 memory"
"5047","Neutrophils"
"5048","CD8 effector"
"5049","CD8 effector"
"5050","CD4 naive I"
"5051","CD4 naive II"
"5052","CD4 naive I"
"5053","Classical monocytes"
"5054","CD8 naive"
"5055","Regulatory T cells"
"5056","CD56dim CD16bright NK"
"5057","gdT cells"
"5058","CD8 effector"
"5059","CD8 naive"
"5060","Memory B"
"5061","CD4 memory"
"5062","CD4 naive I"
"5063","Classical monocytes"
"5064","CD56dim CD16bright NK"
"5065","CD4 naive I"
"5066","CD8 effector"
"5067","Classical monocytes"
"5068","CD8 effector"
"5069","CD8 naive"
"5070","CD8 naive"
"5071","CD4 naive II"
"5072","CD4 memory"
"5073","CD8 memory"
"5074","CD8 naive"
"5075","CD8 effector"
"5076","CD4 memory"
"5077","CD56dim CD16bright NK"
"5078","Naive B"
"5079","CD8 naive"
"5080","Naive B"
"5081","CD4 memory"
"5082","Platelets"
"5083","gdT cells"
"5084","CD8 effector"
"5085","CD8 memory"
"5086","CD8 effector"
"5087","Classical monocytes"
"5088","CD8 effector"
"5089","gdT cells"
"5090","Regulatory T cells"
"5091","CD56dim CD16bright NK"
"5092","CD4 memory"
"5093","CD56dim CD16bright NK"
"5094","MAIT-NKT cells"
"5095","CD8 effector"
"5096","CD4 memory"
"5097","CD8 effector"
"5098","CD8 effector"
"5099","Classical monocytes"
"5100","CD4 naive I"
"5101","CD4 memory"
"5102","CD4 memory"
"5103","CD4 memory"
"5104","CD4 memory"
"5105","Classical monocytes"
"5106","CD4 memory"
"5107","CD8 effector"
"5108","Memory B"
"5109","CD4 and CD8 activated memory"
"5110","CD4 memory"
"5111","CD4 memory"
"5112","CD8 effector"
"5113","Classical monocytes"
"5114","MAIT-NKT cells"
"5115","CD8 naive"
"5116","CD4 memory"
"5117","CD8 memory"
"5118","CD4 naive II"
"5119","Classical monocytes"
"5120","CD56dim CD16bright NK"
"5121","Classical monocytes"
"5122","Non classical monocytes"
"5123","CD4 naive I"
"5124","CD8 effector"
"5125","CD56dim CD16bright NK"
"5126","Classical monocytes"
"5127","CD8 effector"
"5128","Classical monocytes"
"5129","Platelets"
"5130","T-NK-B cell doublets"
"5131","CD8 effector"
"5132","CD8 memory"
"5133","CD4 naive II"
"5134","CD4 naive II"
"5135","CD4 memory"
"5136","conventional DC"
"5137","Proliferating T and NK cell"
"5138","Regulatory T cells"
"5139","CD56dim CD16bright NK"
"5140","gdT cells"
"5141","CD4 naive I"
"5142","Non classical monocytes"
"5143","CD8 effector"
"5144","CD4 naive II"
"5145","CD8 effector"
"5146","CD4 memory"
"5147","Classical monocytes"
"5148","CD4 naive II"
"5149","CD4 memory"
"5150","CD8 effector"
"5151","Classical monocytes"
"5152","CD4 memory"
"5153","CD4 memory"
"5154","CD4 naive I"
"5155","Proliferating T and NK cell"
"5156","CD8 effector"
"5157","gdT cells"
"5158","CD8 memory"
"5159","CD56dim CD16bright NK"
"5160","CD8 naive"
"5161","conventional DC"
"5162","CD8 naive"
"5163","CD8 effector"
"5164","CD4 naive II"
"5165","CD8 naive"
"5166","CD8 effector"
"5167","CD8 effector"
"5168","CD4 memory"
"5169","CD8 effector"
"5170","CD8 effector"
"5171","CD8 effector"
"5172","CD8 effector"
"5173","CD4 naive II"
"5174","CD8 effector"
"5175","CD56dim CD16bright NK"
"5176","CD4 naive I"
"5177","CD56dim CD16bright NK"
"5178","Classical monocytes"
"5179","gdT cells"
"5180","Classical monocytes"
"5181","Non classical monocytes"
"5182","Regulatory T cells"
"5183","CD4 naive I"
"5184","CD8 naive"
"5185","Classical monocytes"
"5186","CD4 naive I"
"5187","Memory B"
"5188","CD8 naive"
"5189","CD8 naive"
"5190","CD4 memory"
"5191","CD4 memory"
"5192","CD4 naive I"
"5193","CD8 effector"
"5194","Classical monocytes"
"5195","CD8 effector"
"5196","CD56dim CD16bright NK"
"5197","Classical monocytes"
"5198","CD8 effector"
"5199","CD8 memory"
"5200","Classical monocytes"
"5201","CD8 effector"
"5202","plasmacytoid DC"
"5203","Classical monocytes"
"5204","CD56dim CD16bright NK"
"5205","CD8 naive"
"5206","CD4 memory"
"5207","CD8 effector"
"5208","CD4 naive I"
"5209","CD56dim CD16bright NK"
"5210","plasmacytoid DC"
"5211","Neutrophils"
"5212","CD4 naive I"
"5213","CD8 effector"
"5214","CD8 effector"
"5215","CD8 memory"
"5216","CD4 naive II"
"5217","CD56dim CD16bright NK"
"5218","CD4 naive II"
"5219","CD8 naive"
"5220","Classical monocytes"
"5221","CD8 effector"
"5222","CD4 memory"
"5223","Non classical monocytes"
"5224","CD56dim CD16bright NK"
"5225","CD4 naive I"
"5226","CD4 memory"
"5227","CD4 naive I"
"5228","CD4 naive I"
"5229","CD4 memory"
"5230","CD56dim CD16bright NK"
"5231","CD56bright CD16dim NK"
"5232","CD8 effector"
"5233","CD8 effector"
"5234","MAIT-NKT cells"
"5235","CD4 naive II"
"5236","CD8 effector"
"5237","CD4 naive II"
"5238","T-NK-B cell doublets"
"5239","CD56dim CD16bright NK"
"5240","CD56dim CD16bright NK"
"5241","CD56dim CD16bright NK"
"5242","CD4 naive II"
"5243","Classical monocytes"
"5244","CD4 naive II"
"5245","CD4 and CD8 activated memory"
"5246","CD4 naive II"
"5247","Classical monocytes"
"5248","CD4 memory"
"5249","CD8 effector"
"5250","Naive B"
"5251","CD4 naive I"
"5252","CD8 naive"
"5253","Classical monocytes"
"5254","CD4 memory"
"5255","CD4 naive II"
"5256","CD4 memory"
"5257","CD4 naive I"
"5258","CD8 effector"
"5259","CD8 memory"
"5260","CD4 memory"
"5261","CD4 naive II"
"5262","Classical monocytes"
"5263","CD4 naive I"
"5264","CD4 naive I"
"5265","CD8 naive"
"5266","CD4 naive II"
"5267","Memory B"
"5268","CD56dim CD16bright NK"
"5269","CD4 memory"
"5270","CD4 and CD8 activated memory"
"5271","Regulatory T cells"
"5272","MAIT-NKT cells"
"5273","Classical monocytes"
"5274","CD8 memory"
"5275","CD8 memory"
"5276","CD8 effector"
"5277","CD4 naive I"
"5278","CD4 naive I"
"5279","Classical monocytes"
"5280","conventional DC"
"5281","CD8 naive"
"5282","CD56dim CD16bright NK"
"5283","CD4 memory"
"5284","CD4 naive II"
"5285","gdT cells"
"5286","Classical monocytes"
"5287","Naive B"
"5288","Classical monocytes"
"5289","Classical monocytes"
"5290","CD56dim CD16bright NK"
"5291","CD4 naive I"
"5292","CD8 effector"
"5293","gdT cells"
"5294","CD4 memory"
"5295","CD4 memory"
"5296","CD8 effector"
"5297","Classical monocytes"
"5298","CD56dim CD16bright NK"
"5299","Classical monocytes"
"5300","CD4 naive I"
"5301","CD8 memory"
"5302","CD8 effector"
"5303","Classical monocytes"
"5304","CD56dim CD16bright NK"
"5305","Classical monocytes"
"5306","CD4 naive I"
"5307","CD8 memory"
"5308","CD4 memory"
"5309","gdT cells"
"5310","T-NK-B cell doublets"
"5311","CD4 naive I"
"5312","CD8 memory"
"5313","CD56dim CD16bright NK"
"5314","Classical monocytes"
"5315","Classical monocytes"
"5316","CD8 memory"
"5317","CD8 naive"
"5318","CD8 effector"
"5319","CD4 naive II"
"5320","CD4 memory"
"5321","CD8 naive"
"5322","gdT cells"
"5323","CD4 naive I"
"5324","CD4 naive I"
"5325","CD8 memory"
"5326","CD8 effector"
"5327","CD8 naive"
"5328","CD56dim CD16bright NK"
"5329","CD56dim CD16bright NK"
"5330","CD56dim CD16bright NK"
"5331","CD4 naive I"
"5332","CD56dim CD16bright NK"
"5333","CD4 naive II"
"5334","Neutrophils"
"5335","CD8 effector"
"5336","CD4 memory"
"5337","MAIT-NKT cells"
"5338","CD8 memory"
"5339","CD8 effector"
"5340","CD56dim CD16bright NK"
"5341","CD8 memory"
"5342","CD4 naive II"
"5343","CD4 naive I"
"5344","CD4 naive I"
"5345","CD4 and CD8 activated memory"
"5346","Naive B"
"5347","CD8 naive"
"5348","Classical monocytes"
"5349","Classical monocytes"
"5350","Classical monocytes"
"5351","CD4 memory"
"5352","MAIT-NKT cells"
"5353","Classical monocytes"
"5354","CD4 naive II"
"5355","Classical monocytes"
"5356","conventional DC"
"5357","Regulatory T cells"
"5358","Classical monocytes"
"5359","MAIT-NKT cells"
"5360","Classical monocytes"
"5361","Naive B"
"5362","Naive B"
"5363","Naive B"
"5364","CD56dim CD16bright NK"
"5365","CD56bright CD16dim NK"
"5366","CD56dim CD16bright NK"
"5367","CD8 naive"
"5368","Classical monocytes"
"5369","CD4 naive I"
"5370","gdT cells"
"5371","CD8 effector"
"5372","Neutrophils"
"5373","CD4 memory"
"5374","Non classical monocytes"
"5375","gdT cells"
"5376","CD8 naive"
"5377","CD4 naive I"
"5378","CD8 memory"
"5379","CD4 naive II"
"5380","CD4 naive II"
"5381","CD4 naive II"
"5382","Memory B"
"5383","CD8 naive"
"5384","CD8 naive"
"5385","Classical monocytes"
"5386","Neutrophils"
"5387","MAIT-NKT cells"
"5388","CD4 memory"
"5389","CD4 memory"
"5390","CD4 naive I"
"5391","CD4 and CD8 activated memory"
"5392","CD4 naive I"
"5393","CD4 naive I"
"5394","CD4 naive I"
"5395","CD8 effector"
"5396","CD8 naive"
"5397","CD8 memory"
"5398","CD56dim CD16bright NK"
"5399","CD4 memory"
"5400","Classical monocytes"
"5401","Regulatory T cells"
"5402","CD4 naive II"
"5403","Classical monocytes"
"5404","CD8 effector"
"5405","CD56dim CD16bright NK"
"5406","CD4 naive II"
"5407","CD8 effector"
"5408","CD4 memory"
"5409","CD8 effector"
"5410","Memory B"
"5411","Classical monocytes"
"5412","CD8 effector"
"5413","CD4 naive II"
"5414","MAIT-NKT cells"
"5415","CD4 naive II"
"5416","CD4 naive II"
"5417","CD4 naive II"
"5418","MAIT-NKT cells"
"5419","CD8 memory"
"5420","Non classical monocytes"
"5421","CD8 effector"
"5422","Regulatory T cells"
"5423","CD4 naive I"
"5424","CD4 memory"
"5425","CD4 and CD8 activated memory"
"5426","CD4 memory"
"5427","CD56dim CD16bright NK"
"5428","CD8 effector"
"5429","Classical monocytes"
"5430","CD4 memory"
"5431","gdT cells"
"5432","CD4 memory"
"5433","Non classical monocytes"
"5434","Non classical monocytes"
"5435","CD4 naive II"
"5436","Naive B"
"5437","CD4 memory"
"5438","CD4 memory"
"5439","CD4 naive II"
"5440","CD4 naive I"
"5441","CD56dim CD16bright NK"
"5442","CD8 effector"
"5443","CD4 naive II"
"5444","CD4 and CD8 activated memory"
"5445","CD8 effector"
"5446","Naive B"
"5447","Proliferating T and NK cell"
"5448","CD4 naive II"
"5449","CD4 memory"
"5450","CD56dim CD16bright NK"
"5451","Classical monocytes"
"5452","CD8 naive"
"5453","CD8 memory"
"5454","Naive B"
"5455","CD8 effector"
"5456","MAIT-NKT cells"
"5457","CD56dim CD16bright NK"
"5458","CD8 effector"
"5459","CD4 naive I"
"5460","CD8 effector"
"5461","CD4 memory"
"5462","CD8 naive"
"5463","CD8 effector"
"5464","CD4 memory"
"5465","CD4 naive I"
"5466","CD8 effector"
"5467","MAIT-NKT cells"
"5468","CD8 effector"
"5469","Classical monocytes"
"5470","CD4 memory"
"5471","CD8 memory"
"5472","CD8 effector"
"5473","CD4 naive II"
"5474","CD8 memory"
"5475","T-NK-B cell doublets"
"5476","CD8 naive"
"5477","Classical monocytes"
