"","x"
"5301","CD56dim CD16bright NK"
"5302","CD56dim CD16bright NK"
"5303","CD4 naive II"
"5304","CD56dim CD16bright NK"
"5305","Classical monocytes"
"5306","CD56dim CD16bright NK"
"5307","Classical monocytes"
"5308","CD56dim CD16bright NK"
"5309","CD4 naive I"
"5310","CD8 memory"
"5311","CD56dim CD16bright NK"
"5312","CD56bright CD16dim NK"
"5313","CD56dim CD16bright NK"
"5314","Non classical monocytes"
"5315","MAIT-NKT cells"
"5316","T-NK-B cell doublets"
"5317","CD4 naive I"
"5318","MAIT-NKT cells"
"5319","CD8 effector"
"5320","Classical monocytes"
"5321","NK-T doublets"
"5322","Classical monocytes"
"5323","CD56dim CD16bright NK"
"5324","gdT cells"
"5325","Memory B"
"5326","CD4 naive I"
"5327","CD8 effector"
"5328","CD56dim CD16bright NK"
"5329","CD56dim CD16bright NK"
"5330","Classical monocytes"
"5331","CD4 naive II"
"5332","CD4 naive II"
"5333","Memory B"
"5334","Classical monocytes"
"5335","CD56dim CD16bright NK"
"5336","NK-T doublets"
"5337","Naive B"
"5338","CD56dim CD16bright NK"
"5339","CD56dim CD16bright NK"
"5340","MAIT-NKT cells"
"5341","Naive B"
"5342","plasmacytoid DC"
"5343","Neutrophils"
"5344","CD56dim CD16bright NK"
"5345","CD56dim CD16bright NK"
"5346","Classical monocytes"
"5347","MAIT-NKT cells"
"5348","gdT cells"
"5349","CD4 memory"
"5350","Non classical monocytes"
"5351","Memory B"
"5352","Naive B"
"5353","CD56dim CD16bright NK"
"5354","CD4 naive II"
"5355","MAIT-NKT cells"
"5356","Non classical monocytes"
"5357","CD8 naive"
"5358","CD4 and CD8 activated memory"
"5359","CD8 effector"
"5360","CD4 naive II"
"5361","Non classical monocytes"
"5362","Naive B"
"5363","CD56dim CD16bright NK"
"5364","NK-T doublets"
"5365","T-NK-B cell doublets"
"5366","MAIT-NKT cells"
"5367","CD4 naive II"
"5368","Non classical monocytes"
"5369","CD4 memory"
"5370","Non classical monocytes"
"5371","CD8 effector"
"5372","CD56dim CD16bright NK"
"5373","CD56dim CD16bright NK"
"5374","Naive B"
"5375","Non classical monocytes"
"5376","CD56dim CD16bright NK"
"5377","Naive B"
"5378","Non classical monocytes"
"5379","CD4 naive I"
"5380","CD8 memory"
"5381","Proliferating T and NK cell"
"5382","CD4 memory"
"5383","T-NK-B cell doublets"
"5384","Naive B"
"5385","CD4 naive I"
"5386","Naive B"
"5387","Naive B"
"5388","Naive B"
"5389","CD8 effector"
"5390","CD8 memory"
"5391","Memory B"
"5392","CD56dim CD16bright NK"
"5393","gdT cells"
"5394","CD56dim CD16bright NK"
"5395","Classical monocytes"
"5396","CD56dim CD16bright NK"
"5397","CD4 naive I"
"5398","CD56dim CD16bright NK"
"5399","CD4 memory"
"5400","CD56bright CD16dim NK"
"5401","gdT cells"
"5402","CD8 memory"
"5403","gdT cells"
"5404","Naive B"
"5405","CD56dim CD16bright NK"
"5406","conventional DC"
"5407","CD8 effector"
"5408","CD4 naive II"
"5409","Classical monocytes"
"5410","CD56dim CD16bright NK"
"5411","Non classical monocytes"
"5412","MAIT-NKT cells"
"5413","MAIT-NKT cells"
"5414","Proliferating T and NK cell"
"5415","CD56bright CD16dim NK"
"5416","Classical monocytes"
"5417","CD4 naive I"
"5418","CD8 naive"
"5419","Classical monocytes"
"5420","CD4 naive I"
"5421","Classical monocytes"
"5422","CD4 naive II"
"5423","CD56dim CD16bright NK"
"5424","Classical monocytes"
"5425","Memory B"
"5426","CD8 effector"
"5427","Classical monocytes"
"5428","CD56dim CD16bright NK"
"5429","Non classical monocytes"
"5430","MAIT-NKT cells"
"5431","Classical monocytes"
"5432","Classical monocytes"
"5433","CD56dim CD16bright NK"
"5434","CD4 memory"
"5435","CD56dim CD16bright NK"
"5436","CD56dim CD16bright NK"
"5437","gdT cells"
"5438","CD56dim CD16bright NK"
"5439","T-NK-B cell doublets"
"5440","Classical monocytes"
"5441","CD8 memory"
"5442","CD56dim CD16bright NK"
"5443","CD56dim CD16bright NK"
"5444","CD8 naive"
"5445","Neutrophils"
"5446","Non classical monocytes"
"5447","CD56dim CD16bright NK"
"5448","Classical monocytes"
"5449","CD4 naive I"
"5450","Naive B"
"5451","CD56dim CD16bright NK"
"5452","Naive B"
"5453","Platelet-bound monocytes"
"5454","CD56dim CD16bright NK"
"5455","CD56dim CD16bright NK"
"5456","Non classical monocytes"
"5457","plasmacytoid DC"
"5458","Non classical monocytes"
"5459","Classical monocytes"
"5460","CD8 naive"
"5461","Naive B"
"5462","CD4 naive I"
"5463","CD4 naive I"
"5464","CD56bright CD16dim NK"
"5465","CD8 effector"
"5466","CD8 effector"
"5467","Non classical monocytes"
"5468","Non classical monocytes"
"5469","Classical monocytes"
"5470","CD4 naive II"
"5471","Memory B"
"5472","Non classical monocytes"
"5473","CD8 memory"
"5474","Classical monocytes"
"5475","Naive B"
"5476","CD4 memory"
"5477","CD8 naive"
"5478","Classical monocytes"
"5479","gdT cells"
"5480","CD56dim CD16bright NK"
"5481","CD4 naive II"
"5482","CD4 naive I"
"5483","CD4 naive I"
"5484","CD4 naive II"
"5485","CD8 naive"
"5486","CD56dim CD16bright NK"
"5487","Classical monocytes"
"5488","Classical monocytes"
"5489","CD8 memory"
"5490","Non classical monocytes"
"5491","Classical monocytes"
"5492","gdT cells"
"5493","NK-T doublets"
"5494","CD56bright CD16dim NK"
"5495","CD8 memory"
"5496","Non classical monocytes"
"5497","CD56dim CD16bright NK"
"5498","NK-T doublets"
"5499","Memory B"
"5500","MAIT-NKT cells"
"5501","CD8 effector"
"5502","conventional DC"
"5503","Regulatory T cells"
"5504","CD4 naive I"
"5505","CD8 memory"
"5506","CD4 naive I"
"5507","Classical monocytes"
"5508","CD56dim CD16bright NK"
"5509","gdT cells"
"5510","CD56dim CD16bright NK"
"5511","NK-monocyte doublets"
"5512","T-NK-B cell doublets"
"5513","CD8 effector"
"5514","CD4 naive I"
"5515","Platelets"
"5516","MAIT-NKT cells"
"5517","CD8 naive"
"5518","CD8 naive"
"5519","CD56bright CD16dim NK"
"5520","CD4 memory"
"5521","Non classical monocytes"
"5522","T-NK-B cell doublets"
"5523","CD8 effector"
"5524","CD56bright CD16dim NK"
"5525","Memory B"
"5526","MAIT-NKT cells"
"5527","CD56dim CD16bright NK"
"5528","CD8 effector"
"5529","CD4 memory"
"5530","CD4 memory"
"5531","CD4 memory"
"5532","CD8 memory"
"5533","Naive B"
"5534","CD8 effector"
"5535","CD56dim CD16bright NK"
"5536","CD56dim CD16bright NK"
"5537","NK-T doublets"
"5538","CD56dim CD16bright NK"
"5539","gdT cells"
"5540","NK-T doublets"
"5541","CD56dim CD16bright NK"
"5542","CD8 memory"
"5543","Classical monocytes"
"5544","Classical monocytes"
"5545","CD8 memory"
"5546","Classical monocytes"
"5547","Non classical monocytes"
"5548","gdT cells"
"5549","Neutrophils"
"5550","Classical monocytes"
"5551","MAIT-NKT cells"
"5552","MAIT-NKT cells"
"5553","MAIT-NKT cells"
"5554","Platelets"
"5555","CD8 memory"
"5556","CD56dim CD16bright NK"
"5557","CD8 memory"
"5558","CD56dim CD16bright NK"
"5559","CD56dim CD16bright NK"
"5560","NK-monocyte doublets"
"5561","T-NK-B cell doublets"
"5562","CD4 memory"
"5563","Neutrophils"
"5564","gdT cells"
"5565","CD4 naive II"
"5566","Classical monocytes"
"5567","Naive B"
"5568","CD56dim CD16bright NK"
"5569","Classical monocytes"
"5570","MAIT-NKT cells"
"5571","CD8 effector"
"5572","CD4 naive II"
"5573","Neutrophils"
"5574","Classical monocytes"
"5575","CD8 effector"
"5576","Neutrophils"
"5577","CD4 naive I"
"5578","CD8 effector"
"5579","CD56bright CD16dim NK"
"5580","Classical monocytes"
"5581","CD4 memory"
"5582","CD56dim CD16bright NK"
"5583","CD56dim CD16bright NK"
"5584","MAIT-NKT cells"
"5585","Naive B"
"5586","gdT cells"
"5587","CD56dim CD16bright NK"
"5588","Classical monocytes"
"5589","gdT cells"
"5590","gdT cells"
"5591","CD4 memory"
"5592","NK-monocyte doublets"
"5593","CD8 naive"
"5594","Memory B"
"5595","CD56dim CD16bright NK"
"5596","Naive B"
"5597","gdT cells"
"5598","Naive B"
"5599","Classical monocytes"
"5600","Classical monocytes"
"5601","Classical monocytes"
"5602","CD4 memory"
"5603","CD8 effector"
"5604","conventional DC"
"5605","CD4 and CD8 activated memory"
"5606","CD56dim CD16bright NK"
"5607","CD4 and CD8 activated memory"
"5608","CD8 effector"
"5609","CD56dim CD16bright NK"
"5610","CD4 memory"
"5611","Memory B"
"5612","CD4 naive I"
"5613","MAIT-NKT cells"
"5614","T-NK-B cell doublets"
"5615","CD56dim CD16bright NK"
"5616","CD56dim CD16bright NK"
"5617","CD56dim CD16bright NK"
"5618","gdT cells"
"5619","Memory B"
"5620","CD56bright CD16dim NK"
"5621","Naive B"
"5622","CD8 memory"
"5623","CD56dim CD16bright NK"
"5624","CD4 naive II"
"5625","CD56dim CD16bright NK"
"5626","CD4 memory"
"5627","CD56dim CD16bright NK"
"5628","CD4 naive II"
"5629","Regulatory T cells"
"5630","CD56dim CD16bright NK"
"5631","CD4 and CD8 activated memory"
"5632","NK-T doublets"
"5633","Naive B"
"5634","MAIT-NKT cells"
"5635","gdT cells"
"5636","CD8 effector"
"5637","CD56bright CD16dim NK"
"5638","CD4 naive II"
"5639","Memory B"
"5640","CD56dim CD16bright NK"
"5641","CD8 effector"
"5642","Regulatory T cells"
"5643","Platelet-bound monocytes"
"5644","CD8 effector"
"5645","Classical monocytes"
"5646","CD56dim CD16bright NK"
"5647","CD8 naive"
"5648","NK-T doublets"
"5649","NK-T doublets"
"5650","CD56dim CD16bright NK"
"5651","CD56dim CD16bright NK"
"5652","Naive B"
"5653","CD4 naive I"
"5654","NK-monocyte doublets"
"5655","Naive B"
"5656","Non classical monocytes"
"5657","CD4 naive I"
"5658","CD56dim CD16bright NK"
"5659","Naive B"
"5660","Regulatory T cells"
"5661","CD8 effector"
"5662","gdT cells"
"5663","gdT cells"
"5664","Classical monocytes"
"5665","CD4 naive II"
"5666","CD4 memory"
"5667","MAIT-NKT cells"
"5668","plasmacytoid DC"
"5669","CD56bright CD16dim NK"
"5670","MAIT-NKT cells"
"5671","Neutrophils"
"5672","gdT cells"
"5673","CD56dim CD16bright NK"
"5674","Classical monocytes"
"5675","CD8 naive"
"5676","CD8 effector"
"5677","CD4 naive I"
"5678","Memory B"
"5679","CD4 memory"
"5680","Regulatory T cells"
"5681","CD56bright CD16dim NK"
"5682","CD4 memory"
"5683","Classical monocytes"
"5684","CD8 memory"
"5685","gdT cells"
"5686","CD4 naive II"
"5687","gdT cells"
"5688","MAIT-NKT cells"
"5689","CD56dim CD16bright NK"
"5690","CD4 naive I"
"5691","Classical monocytes"
"5692","CD4 naive II"
"5693","CD4 naive II"
"5694","CD8 naive"
"5695","CD56dim CD16bright NK"
"5696","CD8 effector"
"5697","CD4 memory"
"5698","Classical monocytes"
"5699","Neutrophils"
"5700","gdT cells"
"5701","CD4 naive II"
"5702","CD56dim CD16bright NK"
"5703","Naive B"
"5704","conventional DC"
"5705","CD4 naive I"
"5706","Non classical monocytes"
"5707","NK-T doublets"
"5708","Classical monocytes"
"5709","Classical monocytes"
"5710","CD56dim CD16bright NK"
"5711","CD56dim CD16bright NK"
"5712","gdT cells"
"5713","CD4 memory"
"5714","CD56dim CD16bright NK"
"5715","CD8 naive"
"5716","CD56dim CD16bright NK"
"5717","CD56dim CD16bright NK"
"5718","CD4 memory"
"5719","NK-monocyte doublets"
"5720","Classical monocytes"
"5721","gdT cells"
"5722","Non classical monocytes"
"5723","CD4 naive I"
"5724","Memory B"
"5725","MAIT-NKT cells"
"5726","gdT cells"
"5727","CD56dim CD16bright NK"
"5728","CD56dim CD16bright NK"
"5729","CD4 naive I"
"5730","Classical monocytes"
"5731","CD8 memory"
"5732","CD8 naive"
"5733","Classical monocytes"
"5734","CD56dim CD16bright NK"
"5735","CD56dim CD16bright NK"
"5736","CD8 memory"
"5737","CD4 memory"
"5738","T-NK-B cell doublets"
"5739","MAIT-NKT cells"
"5740","CD56dim CD16bright NK"
"5741","gdT cells"
"5742","CD4 naive I"
"5743","CD8 memory"
"5744","CD4 memory"
"5745","Classical monocytes"
"5746","CD8 naive"
"5747","CD56dim CD16bright NK"
"5748","T-NK-B cell doublets"
"5749","Non classical monocytes"
"5750","CD56dim CD16bright NK"
"5751","Classical monocytes"
"5752","gdT cells"
"5753","CD56bright CD16dim NK"
"5754","Non classical monocytes"
"5755","CD56dim CD16bright NK"
"5756","CD4 memory"
"5757","Classical monocytes"
"5758","CD56dim CD16bright NK"
"5759","CD56dim CD16bright NK"
"5760","T-NK-B cell doublets"
"5761","CD8 effector"
"5762","gdT cells"
"5763","CD56dim CD16bright NK"
"5764","CD56dim CD16bright NK"
"5765","Neutrophils"
"5766","Classical monocytes"
"5767","CD4 naive I"
"5768","CD56dim CD16bright NK"
"5769","CD4 memory"
"5770","CD56dim CD16bright NK"
"5771","CD8 naive"
"5772","CD56dim CD16bright NK"
"5773","Neutrophils"
"5774","CD4 naive I"
"5775","CD8 effector"
"5776","Regulatory T cells"
"5777","Non classical monocytes"
"5778","CD4 naive I"
"5779","CD56bright CD16dim NK"
"5780","Memory B"
"5781","Naive B"
"5782","CD56dim CD16bright NK"
"5783","CD8 memory"
"5784","CD8 naive"
"5785","CD8 naive"
"5786","NK-T doublets"
"5787","gdT cells"
"5788","Neutrophils"
"5789","CD56dim CD16bright NK"
"5790","Non classical monocytes"
"5791","Naive B"
"5792","CD8 effector"
"5793","Neutrophils"
"5794","CD4 memory"
"5795","CD4 naive I"
"5796","gdT cells"
"5797","CD56dim CD16bright NK"
"5798","Non classical monocytes"
"5799","gdT cells"
"5800","MAIT-NKT cells"
"5801","CD56dim CD16bright NK"
"5802","CD56dim CD16bright NK"
"5803","CD8 effector"
"5804","conventional DC"
"5805","conventional DC"
"5806","CD56dim CD16bright NK"
"5807","CD4 memory"
"5808","CD8 memory"
"5809","Memory B"
"5810","Naive B"
"5811","gdT cells"
"5812","CD4 memory"
"5813","CD56dim CD16bright NK"
"5814","T-NK-B cell doublets"
"5815","CD4 naive II"
"5816","CD4 naive II"
"5817","Classical monocytes"
"5818","CD56dim CD16bright NK"
"5819","CD56dim CD16bright NK"
"5820","CD8 memory"
"5821","CD8 effector"
"5822","gdT cells"
"5823","CD4 naive II"
"5824","CD4 naive II"
"5825","CD56dim CD16bright NK"
"5826","MAIT-NKT cells"
"5827","CD4 naive I"
"5828","CD4 naive I"
"5829","Non classical monocytes"
"5830","CD4 naive I"
"5831","CD56dim CD16bright NK"
"5832","CD4 memory"
"5833","Memory B"
"5834","Non classical monocytes"
"5835","CD4 naive II"
"5836","CD56dim CD16bright NK"
"5837","CD4 naive I"
"5838","MAIT-NKT cells"
"5839","CD4 naive I"
"5840","gdT cells"
"5841","Naive B"
"5842","CD56dim CD16bright NK"
"5843","CD56dim CD16bright NK"
"5844","CD8 naive"
"5845","CD4 naive I"
"5846","Neutrophils"
"5847","CD4 memory"
"5848","CD4 naive II"
"5849","CD56bright CD16dim NK"
"5850","CD4 naive I"
"5851","CD56dim CD16bright NK"
"5852","Plasma cells"
"5853","Classical monocytes"
"5854","Naive B"
"5855","CD8 memory"
"5856","NK-monocyte doublets"
"5857","CD56dim CD16bright NK"
"5858","CD8 memory"
"5859","MAIT-NKT cells"
"5860","CD4 memory"
"5861","CD4 naive I"
"5862","NK-T doublets"
"5863","CD4 naive I"
"5864","CD8 effector"
"5865","Neutrophils"
"5866","Non classical monocytes"
"5867","CD4 memory"
"5868","T-NK-B cell doublets"
"5869","CD4 naive I"
"5870","CD56dim CD16bright NK"
"5871","CD8 effector"
"5872","CD8 naive"
"5873","NK-monocyte doublets"
"5874","Neutrophils"
"5875","Non classical monocytes"
"5876","Memory B"
"5877","CD56dim CD16bright NK"
"5878","CD4 naive I"
"5879","Classical monocytes"
"5880","Platelet-bound monocytes"
"5881","MAIT-NKT cells"
"5882","CD8 memory"
"5883","Classical monocytes"
"5884","CD56dim CD16bright NK"
"5885","CD56bright CD16dim NK"
"5886","CD4 naive II"
"5887","CD56dim CD16bright NK"
"5888","CD56dim CD16bright NK"
"5889","CD4 naive II"
"5890","CD4 naive I"
"5891","MAIT-NKT cells"
"5892","Classical monocytes"
"5893","Non classical monocytes"
"5894","T-NK-B cell doublets"
"5895","CD56dim CD16bright NK"
"5896","gdT cells"
"5897","CD8 effector"
"5898","Non classical monocytes"
"5899","Classical monocytes"
"5900","CD8 memory"
"5901","CD56dim CD16bright NK"
"5902","CD4 memory"
"5903","Plasma cells"
"5904","CD56dim CD16bright NK"
"5905","CD4 memory"
"5906","CD8 memory"
"5907","Non classical monocytes"
"5908","CD4 naive I"
"5909","CD4 memory"
"5910","CD8 memory"
"5911","Non classical monocytes"
"5912","Memory B"
"5913","CD56dim CD16bright NK"
"5914","Classical monocytes"
"5915","Classical monocytes"
"5916","CD4 memory"
"5917","CD8 memory"
"5918","Classical monocytes"
"5919","Proliferating T and NK cell"
"5920","CD4 naive I"
"5921","CD56dim CD16bright NK"
"5922","Classical monocytes"
"5923","CD56dim CD16bright NK"
"5924","CD56dim CD16bright NK"
"5925","CD4 memory"
"5926","CD8 effector"
"5927","CD4 and CD8 activated memory"
"5928","CD8 naive"
"5929","CD4 naive I"
"5930","Non classical monocytes"
"5931","CD4 memory"
"5932","CD8 memory"
"5933","CD8 naive"
"5934","CD4 naive II"
"5935","CD4 memory"
"5936","NK-T doublets"
"5937","CD56dim CD16bright NK"
"5938","CD56dim CD16bright NK"
"5939","MAIT-NKT cells"
"5940","Classical monocytes"
"5941","NK-monocyte doublets"
"5942","CD4 and CD8 activated memory"
"5943","CD8 naive"
"5944","CD4 naive I"
"5945","CD4 memory"
"5946","CD4 naive II"
"5947","Memory B"
"5948","CD8 memory"
"5949","CD4 naive II"
"5950","CD56dim CD16bright NK"
"5951","gdT cells"
"5952","Naive B"
"5953","Naive B"
"5954","NK-monocyte doublets"
"5955","Memory B"
"5956","CD4 memory"
"5957","CD8 effector"
"5958","Classical monocytes"
"5959","CD8 effector"
"5960","CD4 memory"
"5961","Classical monocytes"
"5962","CD56dim CD16bright NK"
"5963","CD4 memory"
"5964","CD56dim CD16bright NK"
"5965","Classical monocytes"
"5966","CD56dim CD16bright NK"
"5967","Non classical monocytes"
"5968","CD56dim CD16bright NK"
"5969","T-NK-B cell doublets"
"5970","gdT cells"
"5971","CD8 memory"
"5972","CD4 and CD8 activated memory"
"5973","CD56dim CD16bright NK"
"5974","CD8 naive"
"5975","CD4 naive I"
"5976","Neutrophils"
"5977","CD56dim CD16bright NK"
"5978","CD8 memory"
"5979","Platelet-bound monocytes"
"5980","CD56bright CD16dim NK"
"5981","CD4 naive II"
"5982","T-NK-B cell doublets"
"5983","CD4 memory"
"5984","CD56dim CD16bright NK"
"5985","Classical monocytes"
"5986","CD56dim CD16bright NK"
"5987","CD8 memory"
"5988","T-NK-B cell doublets"
"5989","CD4 naive II"
"5990","CD8 naive"
"5991","CD4 memory"
"5992","Classical monocytes"
"5993","CD56dim CD16bright NK"
"5994","CD4 memory"
"5995","CD56dim CD16bright NK"
"5996","CD56dim CD16bright NK"
"5997","CD4 memory"
"5998","CD56dim CD16bright NK"
"5999","Neutrophils"
"6000","CD8 naive"
"6001","CD56dim CD16bright NK"
"6002","CD56dim CD16bright NK"
"6003","Platelet-bound monocytes"
"6004","CD56dim CD16bright NK"
"6005","Classical monocytes"
"6006","CD4 memory"
"6007","CD8 memory"
"6008","CD56dim CD16bright NK"
"6009","CD56dim CD16bright NK"
"6010","CD8 memory"
"6011","Classical monocytes"
"6012","CD8 effector"
"6013","CD4 memory"
"6014","Memory B"
"6015","Non classical monocytes"
"6016","CD4 naive I"
"6017","CD4 naive II"
"6018","CD56dim CD16bright NK"
"6019","Classical monocytes"
"6020","CD56bright CD16dim NK"
"6021","Classical monocytes"
"6022","CD4 naive I"
"6023","CD8 memory"
"6024","Platelet-bound monocytes"
"6025","MAIT-NKT cells"
"6026","CD56bright CD16dim NK"
"6027","CD8 memory"
"6028","Platelet-bound monocytes"
"6029","CD4 naive II"
"6030","Classical monocytes"
"6031","Erythroid "
"6032","CD8 effector"
"6033","Classical monocytes"
"6034","CD8 naive"
"6035","Platelet-T cell doublets"
"6036","gdT cells"
"6037","MAIT-NKT cells"
"6038","Non classical monocytes"
"6039","NK-T doublets"
"6040","CD56dim CD16bright NK"
"6041","MAIT-NKT cells"
"6042","CD4 naive I"
"6043","CD4 memory"
"6044","NK-T doublets"
"6045","Classical monocytes"
"6046","CD56dim CD16bright NK"
"6047","CD56dim CD16bright NK"
"6048","CD56dim CD16bright NK"
"6049","CD4 memory"
"6050","Classical monocytes"
"6051","Platelet-bound monocytes"
"6052","conventional DC"
"6053","CD8 memory"
"6054","Platelet-bound monocytes"
"6055","MAIT-NKT cells"
"6056","gdT cells"
"6057","CD4 naive II"
"6058","NK-T doublets"
"6059","CD56dim CD16bright NK"
"6060","Regulatory T cells"
"6061","CD56dim CD16bright NK"
"6062","CD56dim CD16bright NK"
"6063","CD4 memory"
"6064","CD4 naive II"
"6065","CD56dim CD16bright NK"
"6066","Erythroid "
"6067","CD56bright CD16dim NK"
"6068","CD56bright CD16dim NK"
"6069","CD56dim CD16bright NK"
"6070","Non classical monocytes"
"6071","CD56dim CD16bright NK"
"6072","Classical monocytes"
"6073","gdT cells"
"6074","Classical monocytes"
"6075","Neutrophils"
"6076","CD4 memory"
"6077","MAIT-NKT cells"
"6078","CD56dim CD16bright NK"
"6079","CD56dim CD16bright NK"
"6080","CD4 memory"
"6081","NK-monocyte doublets"
"6082","CD8 effector"
"6083","gdT cells"
"6084","NK-monocyte doublets"
"6085","CD56bright CD16dim NK"
"6086","CD4 memory"
"6087","CD8 effector"
"6088","CD56dim CD16bright NK"
"6089","CD56dim CD16bright NK"
"6090","CD4 memory"
"6091","conventional DC"
"6092","CD4 naive I"
"6093","Neutrophils"
"6094","Naive B"
"6095","NK-T doublets"
"6096","Classical monocytes"
"6097","CD4 memory"
"6098","CD56dim CD16bright NK"
"6099","gdT cells"
"6100","CD56dim CD16bright NK"
"6101","CD8 effector"
"6102","Platelet-bound monocytes"
"6103","CD8 naive"
"6104","gdT cells"
"6105","Regulatory T cells"
"6106","CD56dim CD16bright NK"
"6107","Naive B"
"6108","Classical monocytes"
"6109","CD56dim CD16bright NK"
"6110","MAIT-NKT cells"
"6111","CD4 naive II"
"6112","CD4 memory"
"6113","Proliferating T and NK cell"
"6114","CD56dim CD16bright NK"
"6115","Naive B"
"6116","CD4 naive II"
"6117","CD56dim CD16bright NK"
"6118","MAIT-NKT cells"
"6119","Classical monocytes"
"6120","CD56dim CD16bright NK"
"6121","Classical monocytes"
"6122","T-NK-B cell doublets"
"6123","Classical monocytes"
"6124","CD4 memory"
"6125","CD4 memory"
"6126","CD4 memory"
"6127","CD4 and CD8 activated memory"
"6128","gdT cells"
"6129","CD8 effector"
"6130","CD56dim CD16bright NK"
"6131","CD4 memory"
"6132","CD56dim CD16bright NK"
"6133","MAIT-NKT cells"
"6134","CD56dim CD16bright NK"
"6135","CD4 naive I"
"6136","gdT cells"
"6137","CD56dim CD16bright NK"
"6138","Proliferating T and NK cell"
"6139","CD4 naive I"
"6140","conventional DC"
"6141","Classical monocytes"
"6142","Platelet-bound monocytes"
"6143","gdT cells"
"6144","CD56dim CD16bright NK"
"6145","MAIT-NKT cells"
"6146","NK-T doublets"
"6147","CD56bright CD16dim NK"
"6148","CD4 memory"
"6149","CD4 and CD8 activated memory"
"6150","Classical monocytes"
"6151","CD4 memory"
"6152","CD8 effector"
"6153","Neutrophils"
"6154","CD56dim CD16bright NK"
"6155","Memory B"
"6156","CD8 memory"
"6157","CD8 effector"
"6158","CD8 naive"
"6159","CD4 memory"
"6160","CD56dim CD16bright NK"
"6161","Neutrophils"
"6162","Memory B"
"6163","CD56bright CD16dim NK"
"6164","NK-monocyte doublets"
"6165","CD56dim CD16bright NK"
"6166","Naive B"
"6167","CD4 naive I"
"6168","CD4 naive I"
"6169","CD56dim CD16bright NK"
"6170","CD56dim CD16bright NK"
"6171","CD4 memory"
"6172","Naive B"
"6173","CD8 effector"
"6174","MAIT-NKT cells"
"6175","Classical monocytes"
"6176","Classical monocytes"
"6177","CD56dim CD16bright NK"
"6178","CD4 memory"
"6179","CD4 naive II"
"6180","T-NK-B cell doublets"
"6181","CD56dim CD16bright NK"
"6182","T-NK-B cell doublets"
"6183","Classical monocytes"
"6184","CD4 naive I"
"6185","CD4 naive I"
"6186","CD4 naive I"
"6187","Classical monocytes"
"6188","CD56dim CD16bright NK"
"6189","CD56dim CD16bright NK"
"6190","CD4 naive II"
"6191","CD56dim CD16bright NK"
"6192","CD8 effector"
"6193","CD56dim CD16bright NK"
"6194","CD4 naive I"
"6195","CD4 naive I"
"6196","Neutrophils"
"6197","CD56dim CD16bright NK"
"6198","CD8 effector"
"6199","CD56dim CD16bright NK"
"6200","Naive B"
"6201","CD56dim CD16bright NK"
"6202","Platelet-bound monocytes"
"6203","CD56dim CD16bright NK"
"6204","gdT cells"
"6205","NK-T doublets"
"6206","Naive B"
"6207","CD4 naive II"
"6208","NK-monocyte doublets"
"6209","CD56dim CD16bright NK"
"6210","CD4 naive I"
"6211","CD56dim CD16bright NK"
"6212","CD4 memory"
"6213","CD8 naive"
"6214","CD4 memory"
"6215","Naive B"
"6216","CD4 memory"
"6217","NK-monocyte doublets"
"6218","CD4 naive I"
"6219","CD8 effector"
"6220","CD56dim CD16bright NK"
"6221","CD56dim CD16bright NK"
"6222","CD8 effector"
"6223","NK-monocyte doublets"
"6224","CD56dim CD16bright NK"
"6225","CD4 memory"
"6226","CD56dim CD16bright NK"
"6227","Non classical monocytes"
"6228","Classical monocytes"
"6229","CD56dim CD16bright NK"
"6230","T-NK-B cell doublets"
"6231","CD56bright CD16dim NK"
"6232","CD8 naive"
"6233","CD4 memory"
"6234","Classical monocytes"
"6235","Naive B"
"6236","CD56dim CD16bright NK"
"6237","CD4 naive I"
"6238","CD8 memory"
"6239","CD56dim CD16bright NK"
"6240","CD4 memory"
"6241","CD56dim CD16bright NK"
"6242","CD8 memory"
"6243","conventional DC"
"6244","CD4 naive II"
"6245","CD8 memory"
"6246","Proliferating T and NK cell"
"6247","CD4 naive II"
"6248","Non classical monocytes"
"6249","T-NK-B cell doublets"
"6250","Neutrophils"
"6251","Classical monocytes"
"6252","CD8 effector"
"6253","CD8 naive"
"6254","CD4 naive I"
"6255","Naive B"
"6256","Classical monocytes"
"6257","gdT cells"
"6258","CD4 naive II"
"6259","CD56dim CD16bright NK"
"6260","Platelet-T cell doublets"
"6261","CD4 memory"
"6262","CD4 naive I"
"6263","Non classical monocytes"
"6264","Platelet-bound monocytes"
"6265","Classical monocytes"
"6266","Regulatory T cells"
"6267","NK-T doublets"
"6268","CD4 memory"
"6269","gdT cells"
"6270","CD4 naive I"
"6271","CD4 naive I"
"6272","Non classical monocytes"
"6273","Platelet-bound monocytes"
"6274","CD4 naive II"
"6275","Naive B"
"6276","MAIT-NKT cells"
"6277","CD8 effector"
"6278","CD4 memory"
"6279","CD4 naive I"
"6280","CD4 memory"
"6281","CD56bright CD16dim NK"
"6282","CD8 effector"
"6283","NK-T doublets"
"6284","Classical monocytes"
"6285","CD56dim CD16bright NK"
"6286","CD4 naive II"
"6287","Naive B"
"6288","CD56dim CD16bright NK"
"6289","CD4 memory"
"6290","CD4 naive I"
"6291","Classical monocytes"
"6292","Naive B"
"6293","Memory B"
"6294","Naive B"
"6295","CD56dim CD16bright NK"
"6296","CD8 naive"
"6297","CD4 naive II"
"6298","CD56dim CD16bright NK"
"6299","CD4 naive II"
